Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	aan de linkerkant	11	22	1	B	7, 11, 18, 28
2	2	3	ik weten niet	26	21	1	B	6, 26
7	4	2	aan de	12	22	1	B	7, 11, 12, 13, 18, 19, 28
4	4	2	een soort	11	12	3	B	0, 6, 7, 11
3	3	2	de de	35	19	2	B	17, 18, 35
2	2	2	een kogel	32	26	1	B	7, 32
2	2	2	hebben de	35	19	1	B	17, 35
2	2	2	ja ja	20	10	1	A	11, 20
16	14	1	ja	11	35	3	B	2, 7, 8, 11, 14, 15, 16, 20, 22, 23, 25, 31, 32, 33, 35, 36
15	11	1	een	10	36	4	B	0, 1, 6, 7, 10, 11, 12, 13, 15, 19, 24, 29, 30, 32, 35
10	4	1	de	10	29	1	B	7, 10, 11, 12, 13, 17, 18, 19, 28, 35
9	9	1	en	13	31	2	B	5, 7, 13, 18, 19, 24, 28, 32, 35
7	1	1	aan	11	22	1	B	7, 11, 12, 13, 18, 19, 28
7	5	1	kogel	11	29	1	B	7, 11, 18, 26, 28, 32, 35
6	6	1	van	10	20	3	B	0, 6, 7, 10, 13, 19
5	5	1	bovenop	15	32	1	B	4, 15, 17, 29, 35
5	1	1	soort	19	20	3	B	0, 6, 7, 11, 19
5	5	1	zijn	12	29	2	B	1, 6, 12, 21, 29
4	4	1	die	35	32	3	B	4, 20, 21, 35
4	3	1	hebben	10	32	1	B	4, 10, 17, 35
4	4	1	het	13	13	3	B	1, 6, 7, 13
4	2	1	ik	26	23	3	B	4, 6, 17, 26
4	4	1	lijken	10	7	1	B	7, 10, 11, 13
3	3	1	of	31	30	1	B	6, 31, 35
3	3	1	wel	10	5	1	B	7, 10, 11

