Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
7	7	3	aan de zijkant	8	25	3	B	1, 2, 6, 8, 10, 20, 25
7	1	2	aan de	20	25	3	B	1, 2, 6, 8, 10, 20, 25
5	5	2	dat zijn	6	16	1	A	4, 6, 13, 15, 19
3	3	2	en één	8	26	1	B	0, 8, 25
3	3	2	zeggen maar	20	24	1	B	1, 20, 24
12	7	1	dat	4	24	1	B	2, 4, 6, 10, 13, 15, 19, 20, 22, 23, 24, 25
12	12	1	ja	3	20	1	B	2, 3, 6, 9, 10, 11, 12, 14, 15, 17, 18, 21
10	9	1	en	8	26	3	B	0, 2, 6, 8, 9, 10, 16, 20, 24, 25
8	2	1	aan	8	25	3	B	1, 2, 6, 8, 9, 10, 20, 25
8	1	1	de	9	25	3	B	1, 2, 6, 8, 9, 10, 20, 25
8	3	1	zijn	9	19	1	A	4, 6, 9, 13, 15, 16, 19, 22
7	7	1	die	20	24	4	B	1, 6, 9, 16, 20, 23, 24
6	6	1	er	7	17	3	B	0, 1, 2, 7, 9, 16
6	6	1	met	7	23	1	B	1, 7, 9, 16, 20, 23
6	4	1	één	7	26	2	B	0, 6, 7, 8, 10, 25
5	5	1	bij	16	19	2	A	4, 13, 16, 20, 22
5	5	1	hebben	7	24	2	B	0, 6, 7, 20, 23
5	2	1	maar	20	24	3	B	1, 9, 16, 20, 24
4	4	1	ding	8	20	1	B	6, 8, 16, 25
4	4	1	een	20	23	2	B	1, 9, 20, 23
4	4	1	ik	7	19	1	B	5, 7, 20, 23
4	4	1	zo'n	7	9	2	B	0, 1, 7, 8
2	2	1	even	8	4	1	B	5, 8

