Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	ik hebben	20	A	2, 14, 21
2	2	bij mij	11	A	11, 21
2	2	die driehoek	11	A	14, 24
2	2	driehoekig ding	13	A	10, 22
2	2	en zo'n	14	A	10, 23
2	2	ervoor en	5	A	10, 14
2	2	nummer tien	9	A	18, 26
2	2	soort driehoekig	8	A	3, 10
2	2	zo'n rond	14	A	10, 23
6	1	ja	23	A	3, 4, 6, 11, 17, 25
4	1	dat	13	A	10, 11, 14, 22
4	1	en	21	A	3, 10, 14, 23
4	1	erboven	22	A	2, 10, 14, 23
4	1	zo'n	21	A	3, 5, 10, 23
3	1	blok	21	A	3, 14, 23
3	1	die	11	A	14, 21, 24
3	1	een	20	A	2, 3, 21
3	1	ervoor	14	A	10, 14, 23
3	1	ik	20	A	2, 14, 21
3	1	met	21	A	2, 14, 22
3	1	nummer	16	A	11, 18, 26
3	1	rond	14	A	10, 14, 23
3	1	soort	9	A	2, 3, 10
2	1	aan	21	A	3, 23
2	1	helemaal	19	A	3, 21
2	1	maar	12	A	3, 14
2	1	nu	13	A	2, 14
2	1	of	18	A	4, 21
2	1	punt	2	A	2, 3

