Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	met die normaal spijker	7	A	21, 27
4	3	die normaal spijker	12	A	16, 18, 21, 27
6	2	normaal spijker	28	A	0, 9, 16, 18, 21, 27
3	2	met die	12	A	16, 21, 27
2	2	die met	6	A	16, 21
2	2	ja dat	18	A	1, 18
2	2	weten ik	18	A	1, 18
8	1	ja	27	A	1, 9, 10, 18, 19, 22, 24, 27
7	1	spijker	28	A	0, 8, 9, 16, 18, 21, 27
5	1	die	20	A	8, 16, 18, 21, 27
4	1	dat	27	A	1, 16, 18, 27
4	1	en	28	A	0, 8, 16, 27
3	1	o	17	A	0, 15, 16
2	1	dan	11	A	8, 18
2	1	de	2	A	8, 9
2	1	een	9	A	0, 8
2	1	twee	7	A	2, 8
2	1	vierkant	20	A	8, 27
2	1	zitten	9	A	0, 8
2	1	één	2	A	24, 25

