Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	een soort van	4	A	2, 5
3	2	dit zijn	30	A	2, 23, 31
2	2	dat raar	10	A	23, 32
2	2	dat zijn	15	A	19, 33
2	2	en dat	9	A	24, 32
2	2	ja ik	29	A	2, 30
2	2	ja ja	20	A	6, 25
2	2	neus en	3	A	2, 4
2	2	zijn numero	13	A	19, 31
6	1	en	31	A	2, 3, 4, 23, 24, 32
6	1	ja	29	A	2, 5, 6, 7, 25, 30
5	1	dat	15	A	19, 23, 24, 32, 33
4	1	die	17	A	7, 17, 18, 23
3	1	een	29	A	2, 5, 30
3	1	ik	29	A	2, 29, 30
2	1	armp	30	A	3, 32
2	1	hebben	29	A	2, 30
2	1	hem	2	A	29, 30
2	1	twee	2	A	3, 4

