Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	wasbak met een kraan	4	B	16, 19
4	2	met een	10	B	11, 16, 19, 20
3	2	aan de	15	B	12, 20, 26
3	2	een kraan	9	B	11, 16, 19
3	2	wasbak met	11	B	16, 19, 26
2	2	een wasbak	9	B	11, 19
2	2	soort van	15	B	12, 26
7	1	ja	27	B	0, 13, 16, 19, 21, 23, 26
5	1	een	10	B	11, 12, 16, 19, 20
5	1	ik	25	B	0, 11, 16, 19, 24
3	1	de	15	B	12, 20, 26
2	1	dat	11	B	16, 26
2	1	die	8	B	12, 19
2	1	dit	9	B	11, 19
2	1	het	15	B	12, 26
2	1	potlood	9	B	12, 20
2	1	steken	15	B	12, 26
2	1	vinden	6	B	11, 16
2	1	zijn	8	B	12, 19

