Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dat zijn bij mij	11	B	17, 27
2	3	aan de linkerkant	16	B	13, 28
2	3	aan de rechterkant	17	B	12, 28
2	3	deze hebben die	10	B	12, 21
2	3	die ingedeukt ding	8	B	21, 28
2	3	schijf aan de	7	B	22, 28
3	2	dat zijn	20	B	8, 17, 27
3	2	ingedeukt ding	8	B	21, 22, 28
2	2	breder worden	10	B	13, 22
2	2	die schijf	11	B	12, 22
2	2	en dan	10	B	13, 22
2	2	en die	2	B	21, 22
2	2	met dat	8	B	21, 28
2	2	met een	10	B	13, 22
6	1	dat	21	B	8, 17, 21, 22, 27, 28
6	1	ja	21	B	6, 7, 15, 16, 23, 26
5	1	die	17	B	12, 13, 21, 22, 28
5	1	zijn	21	B	8, 17, 22, 27, 28
4	1	aan	17	B	12, 13, 22, 28
4	1	de	17	B	12, 13, 22, 28
4	1	en	16	B	13, 21, 22, 28
4	1	met	16	B	13, 21, 22, 28
3	1	gek	10	B	13, 21, 22
3	1	vierkant	10	B	13, 21, 22
2	1	een	10	B	13, 22
2	1	eraan	10	B	13, 22
2	1	of	7	B	22, 28
2	1	tuu	16	B	13, 28

