Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	aan de voorkant	8	7	1	B	2, 8
2	2	3	als een soort	24	16	1	A	9, 24
7	7	2	en dan	7	51	1	B	2, 7, 22, 23, 25, 36, 52
6	4	2	aan de	7	57	1	B	2, 7, 8, 18, 46, 58
6	6	2	hebben je	9	33	1	B	2, 9, 19, 21, 33, 34
5	3	2	een soort	6	23	1	B	2, 6, 9, 21, 24
4	4	2	dat zijn	46	34	1	B	26, 46, 57, 59
3	3	2	deze hebben	25	21	2	A	5, 10, 25
3	3	2	dit zijn	51	41	1	B	18, 51, 58
3	3	2	en dat	46	16	1	B	37, 46, 52
2	2	2	het zijn	31	17	1	A	15, 31
2	2	2	met een	36	31	1	A	6, 36
2	2	2	twee van	33	25	1	A	9, 33
25	25	1	ja	8	58	3	B	0, 1, 3, 8, 10, 11, 12, 13, 14, 15, 21, 35, 38, 41, 43, 44, 45, 46, 47, 49, 51, 52, 53, 56, 57
16	9	1	en	7	57	1	B	2, 7, 9, 19, 22, 23, 25, 28, 33, 34, 36, 37, 46, 51, 52, 58
14	14	1	die	6	57	1	B	2, 6, 7, 8, 9, 15, 18, 19, 23, 24, 34, 35, 51, 58
14	6	1	hebben	8	33	1	B	2, 5, 8, 9, 10, 19, 21, 23, 24, 25, 27, 31, 33, 34
10	4	1	dat	26	54	3	A	6, 9, 15, 26, 37, 46, 52, 57, 58, 59
10	5	1	de	8	57	1	B	2, 7, 8, 18, 21, 35, 46, 50, 55, 58
10	7	1	een	9	57	1	B	2, 6, 9, 15, 21, 24, 31, 36, 51, 58
10	2	1	zijn	18	45	1	A	15, 18, 26, 31, 44, 46, 51, 57, 58, 59
9	4	1	je	9	34	1	B	2, 9, 19, 21, 31, 32, 33, 34, 35
9	9	1	zo'n	19	47	6	A	5, 6, 7, 8, 9, 14, 19, 23, 51
8	2	1	aan	36	57	1	B	2, 7, 8, 18, 36, 37, 46, 58
8	3	1	soort	5	23	1	B	2, 5, 6, 7, 8, 9, 21, 24
7	7	1	met	18	53	3	A	6, 9, 15, 18, 36, 51, 58
6	4	1	het	23	22	1	A	15, 23, 27, 31, 32, 36
5	2	1	deze	25	22	3	A	5, 9, 10, 25, 26
5	5	1	er	32	43	1	A	10, 32, 33, 36, 52
4	2	1	als	18	23	1	A	9, 18, 24, 31
4	2	1	twee	18	50	1	A	9, 18, 33, 58
4	2	1	van	9	32	1	B	2, 9, 21, 33
4	4	1	één	18	43	1	A	10, 18, 51, 52
3	3	1	dus	21	41	1	A	15, 21, 55
3	3	1	maar	27	23	1	A	10, 27, 32
3	3	1	zitten	36	33	1	A	5, 36, 37
2	2	1	groot	36	31	1	A	6, 36
2	2	1	ik	20	13	1	A	8, 20
2	2	1	klein	36	31	1	A	6, 36
2	2	1	vier	59	33	1	B	27, 59

