Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	en aan de achterkant	28	27	1	A	2, 28
4	2	3	aan de achterkant	24	32	1	A	2, 24, 28, 33
3	1	3	en aan de	28	29	2	A	0, 2, 28
2	2	3	aan de linkerkant	6	6	1	A	1, 6
9	5	2	aan de	6	34	3	A	0, 1, 2, 6, 15, 21, 24, 28, 33
3	3	2	staan die	19	29	1	A	11, 19, 39
3	3	2	zeggen maar	16	22	1	A	2, 16, 23
2	2	2	bij mij	39	29	1	A	11, 39
2	2	2	het midden	39	17	1	A	23, 39
12	4	1	de	28	39	3	A	0, 1, 2, 6, 15, 21, 24, 28, 29, 30, 33, 38
11	8	1	die	5	40	2	A	0, 1, 5, 11, 15, 19, 23, 28, 31, 37, 39
11	9	1	het	6	40	1	A	0, 6, 7, 8, 10, 18, 23, 24, 33, 38, 39
11	11	1	zijn	6	39	1	A	0, 6, 7, 10, 14, 15, 25, 28, 34, 37, 38
10	1	1	aan	19	34	3	A	0, 1, 2, 6, 15, 19, 21, 24, 28, 33
10	10	1	een	4	41	2	A	0, 1, 4, 7, 8, 14, 17, 20, 28, 40
10	10	1	ja	8	36	2	A	0, 3, 8, 11, 14, 22, 26, 29, 32, 35
8	8	1	dat	23	29	4	B	6, 14, 16, 19, 23, 25, 31, 34
7	7	1	met	23	34	2	B	5, 14, 23, 24, 28, 31, 38
6	3	1	en	14	41	2	A	0, 2, 14, 20, 28, 40
5	2	1	staan	11	32	1	B	8, 11, 16, 19, 39
4	4	1	er	5	29	1	A	0, 5, 16, 28
4	4	1	oké	9	31	1	A	0, 9, 26, 30
3	1	1	linkerkant	31	31	1	A	1, 6, 31
3	3	1	soort	4	19	1	A	2, 4, 20
2	2	1	als	4	5	1	A	0, 4
2	2	1	daar	15	4	1	A	12, 15
2	2	1	iets	23	18	1	B	6, 23
2	2	1	ik	29	30	1	A	0, 29
2	2	1	kort	23	3	1	B	21, 23
2	2	1	schuin	16	15	1	A	2, 16
2	2	1	steken	6	6	1	A	1, 6
2	2	1	stuk	40	40	1	A	1, 40
2	2	1	uit	6	6	1	A	1, 6
2	2	1	zo'n	8	7	1	A	2, 8

