Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	twee blok aan de rechterkant	22	3	1	A	20, 22
6	4	3	aan de rechterkant	9	25	1	A	1, 9, 15, 20, 22, 25
4	4	3	dit zijn die	20	11	1	B	15, 20, 22, 25
3	3	3	en aan de	11	11	2	A	1, 3, 11
9	3	2	aan de	11	25	2	A	1, 3, 9, 11, 15, 17, 20, 22, 25
3	1	2	twee blok	20	8	1	B	15, 20, 22
2	2	2	hebben hij	11	9	1	A	3, 11
15	15	1	ja	1	24	1	B	0, 1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 17, 18, 20, 23
11	6	1	de	9	25	2	A	1, 3, 9, 10, 11, 15, 17, 20, 21, 22, 25
10	10	1	een	10	21	5	A	2, 3, 4, 6, 7, 10, 15, 17, 21, 22
8	5	1	en	11	25	3	A	1, 3, 4, 11, 16, 17, 22, 25
8	6	1	twee	9	26	1	A	1, 9, 15, 18, 20, 22, 25, 26
8	5	1	zijn	10	24	2	A	2, 6, 10, 15, 18, 20, 22, 25
7	4	1	die	20	17	3	B	9, 15, 16, 20, 21, 22, 25
5	5	1	bovenop	25	16	4	B	10, 15, 16, 22, 25
5	3	1	hebben	9	11	2	A	1, 3, 9, 10, 11
4	4	1	het	10	15	2	A	6, 8, 10, 20
4	4	1	met	20	11	1	B	15, 20, 22, 25
3	3	1	dat	10	15	1	A	4, 10, 18
3	1	1	hij	11	9	2	A	3, 6, 11
2	2	1	boven	9	6	1	A	4, 9

