Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	aan de achterkant	6	30	1	A	1, 6, 15, 30
5	2	2	aan de	23	30	1	A	1, 6, 15, 23, 30
4	4	2	zeggen maar	14	27	1	A	0, 14, 19, 26
3	3	2	ja ja	5	19	1	A	2, 5, 20
3	3	2	soort van	6	14	1	A	2, 6, 15
2	2	2	ah ja	13	12	1	A	2, 13
2	2	2	dit zijn	25	12	1	B	14, 25
19	16	1	ja	5	32	3	A	2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 17, 20, 21, 24, 27, 31, 32, 33
7	7	1	het	7	31	1	A	0, 7, 14, 26, 28, 29, 30
7	7	1	ik	28	26	4	B	7, 8, 9, 22, 28, 29, 32
5	2	1	aan	6	30	1	A	1, 6, 15, 23, 30
5	1	1	maar	15	27	1	A	0, 14, 15, 19, 26
5	5	1	met	15	21	1	A	10, 15, 18, 25, 30
5	3	1	zijn	14	14	1	A	12, 14, 18, 24, 25
4	4	1	en	16	30	1	A	1, 16, 19, 30
4	4	1	gaan	9	33	1	A	0, 9, 22, 32
4	1	1	soort	30	29	1	A	2, 6, 15, 30
4	4	1	waar	14	19	1	A	1, 14, 15, 19
3	3	1	staaf	15	20	1	A	0, 15, 19
2	2	1	niet	28	22	1	B	7, 28
2	2	1	nog	16	16	1	A	1, 16
2	2	1	zitten	14	14	1	A	1, 14

