Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	ja dat zijn	17	16	2	B	2, 13, 17
6	3	2	dat zijn	12	21	1	B	2, 12, 13, 17, 18, 22
3	3	2	en dan	7	7	1	B	4, 7, 10
3	3	2	met de	21	8	2	A	14, 19, 21
10	4	1	dat	12	22	3	B	1, 2, 4, 12, 13, 16, 17, 18, 21, 22
8	7	1	ja	9	18	4	B	0, 1, 2, 3, 9, 11, 13, 17
8	2	1	zijn	5	21	2	B	2, 3, 5, 12, 13, 17, 18, 22
6	6	1	die	5	14	2	B	3, 4, 5, 6, 14, 16
6	3	1	en	7	16	2	B	1, 4, 7, 10, 15, 16
5	3	1	de	21	15	4	A	7, 10, 14, 19, 21
5	2	1	met	7	16	1	B	6, 7, 14, 19, 21
4	4	1	een	14	17	2	B	3, 4, 14, 19
4	4	1	toeter	7	16	1	B	6, 7, 16, 21
3	3	1	aan	10	10	2	B	1, 4, 10
3	3	1	zo'n	7	10	1	B	1, 7, 10
2	2	1	ik	5	2	1	B	4, 5

