Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	dit zijn die met de tafel erin	4	A	33, 36
3	2	de tafel	23	A	14, 33, 36
3	2	dit zijn	15	A	22, 33, 36
3	2	met de	5	A	33, 36, 37
3	2	zijn die	15	A	22, 33, 36
2	2	dat zijn	16	A	16, 31
2	2	ja en	11	A	24, 34
7	1	ja	23	A	12, 13, 15, 23, 24, 30, 34
6	1	de	24	A	14, 22, 24, 33, 36, 37
4	1	die	15	A	22, 30, 33, 36
4	1	tafel	23	A	14, 22, 33, 36
4	1	trapezium	24	A	14, 33, 34, 37
3	1	en	21	A	14, 24, 34
3	1	het	12	A	22, 24, 33
3	1	met	5	A	33, 36, 37
2	1	even	10	A	21, 30
2	1	waar	9	A	22, 30
2	1	zitten	9	A	14, 22

