Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	door het heel kop heen	15	B	28, 42
2	5	ja dat zijn voor mij	12	B	32, 43
2	3	met die schans	15	B	28, 42
3	2	die schans	17	B	28, 42, 44
3	2	dit zijn	17	B	28, 42, 44
3	2	met die	17	B	28, 42, 44
2	2	die spijker	3	B	42, 44
7	1	zijn	26	B	19, 21, 28, 32, 42, 43, 44
5	1	het	29	B	14, 17, 21, 28, 42
5	1	ja	31	B	13, 18, 19, 32, 43
4	1	dat	29	B	15, 17, 32, 43
4	1	schans	31	B	14, 28, 42, 44
3	1	die	17	B	28, 42, 44
3	1	door	26	B	17, 28, 42
3	1	en	28	B	17, 42, 44
3	1	spijker	17	B	28, 42, 44
2	1	een	6	B	14, 19
2	1	kloppen	6	B	15, 20
2	1	ok	6	B	16, 21

