Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	ja dat zijn	32	14	1	A	30, 32, 43
2	2	3	dan zijn het	24	4	1	B	21, 24
2	2	3	dit zijn die	42	18	1	A	25, 42
4	2	2	dit zijn	28	20	1	A	25, 28, 42, 44
3	3	2	lijken het	17	9	2	A	9, 10, 17
2	2	2	een beetje	19	17	1	A	3, 19
2	2	2	het een	14	5	1	A	10, 14
2	2	2	hij zijn	19	11	1	A	9, 19
2	2	2	wel een	19	11	1	A	9, 19
16	13	1	ja	13	44	3	A	0, 11, 12, 13, 18, 19, 24, 26, 27, 30, 32, 33, 37, 38, 40, 43
12	1	1	zijn	19	36	2	A	9, 10, 19, 21, 24, 25, 28, 30, 32, 42, 43, 44
10	4	1	het	14	41	3	A	2, 9, 10, 14, 17, 21, 24, 28, 36, 42
8	7	1	die	28	23	4	A	22, 23, 25, 26, 28, 39, 42, 44
6	3	1	dat	22	29	2	B	15, 17, 22, 30, 32, 43
6	3	1	een	14	19	4	A	1, 3, 9, 10, 14, 19
6	6	1	met	28	42	2	A	3, 26, 28, 36, 42, 44
5	3	1	dan	21	22	3	A	3, 9, 10, 21, 24
5	1	1	dit	28	44	2	A	1, 25, 28, 42, 44
5	5	1	en	17	42	2	A	3, 10, 17, 42, 44
5	5	1	er	44	43	4	A	2, 3, 9, 10, 44
5	5	1	nee	19	15	4	A	5, 7, 8, 9, 19
4	4	1	ik	14	34	2	A	1, 3, 14, 34
3	3	1	soort	28	28	2	A	1, 10, 28
3	1	1	wel	19	11	2	A	9, 10, 19
2	2	1	ding	17	15	1	A	3, 17
2	2	1	doorheen	44	36	1	A	9, 44
2	2	1	lopen	17	16	1	A	2, 17

