Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	een staaf voorop	9	B	19, 27
3	2	soort van	18	B	1, 11, 18
2	2	bal bovenop	11	B	17, 27
2	2	beide kant	17	B	11, 27
2	2	deze hebben	8	B	10, 17
2	2	een bal	8	B	10, 17
2	2	er een	3	B	10, 12
2	2	er zitten	10	B	10, 19
4	1	en	16	B	12, 18, 19, 27
4	1	er	10	B	10, 11, 12, 19
4	1	ja	27	B	0, 13, 15, 26
3	1	bovenop	18	B	10, 17, 27
3	1	twee	17	B	11, 18, 27
3	1	voorop	16	B	12, 19, 27
2	1	J	11	B	16, 26
2	1	aan	17	B	11, 27
2	1	die	10	B	18, 27
2	1	handvaten	17	B	11, 27
2	1	hebben	8	B	10, 17
2	1	komen	8	B	11, 18
2	1	zijn	16	B	12, 27
2	1	zitten	10	B	10, 19

