Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ik hebben die een met	20	A	15, 34
2	3	die half cirkel	7	A	28, 34
2	3	en aan de	2	A	10, 11
2	3	half cirkel bovenop	20	A	15, 34
2	3	laten maar zeggen	18	A	10, 27
3	2	ik hebben	20	A	15, 25, 34
2	2	even kijken	2	A	9, 10
2	2	op dat	2	A	26, 27
10	1	ja	28	A	8, 9, 10, 13, 17, 21, 22, 27, 28, 35
6	1	bovenop	25	A	10, 15, 16, 25, 28, 34
4	1	dat	13	A	25, 26, 27, 37
4	1	en	17	A	10, 11, 16, 26
4	1	half	20	A	15, 25, 28, 34
3	1	met	20	A	15, 25, 34
3	1	nummer	18	A	14, 23, 31
2	1	een	20	A	15, 34
2	1	weer	10	A	16, 25
2	1	zijn	15	A	23, 37
2	1	zo'n	7	A	10, 16

