Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	aan de linkerkant die	8	8	1	B	1, 8
4	2	3	aan de linkerkant	11	17	1	B	1, 8, 11, 17
3	3	3	ja dat zijn	13	10	1	B	12, 13, 21
4	1	2	aan de	17	17	1	B	1, 8, 11, 17
4	1	2	dat zijn	12	16	1	A	6, 12, 13, 21
3	3	2	bij mij	18	10	1	B	12, 18, 21
12	9	1	ja	3	30	1	B	2, 3, 5, 12, 13, 19, 20, 21, 26, 28, 30, 31
9	6	1	de	8	30	2	B	0, 1, 8, 11, 14, 17, 22, 25, 29
9	9	1	en	4	30	2	B	0, 1, 4, 8, 10, 16, 18, 22, 29
7	6	1	die	7	26	1	B	1, 7, 8, 10, 17, 23, 26
5	1	1	aan	10	17	1	B	1, 8, 10, 11, 17
5	1	1	dat	12	16	2	A	6, 7, 12, 13, 21
5	5	1	met	7	26	1	B	1, 7, 16, 25, 26
5	5	1	twee	6	29	1	B	1, 6, 16, 26, 29
5	5	1	vierkant	15	22	1	A	8, 15, 17, 25, 29
5	5	1	worden	8	30	1	B	0, 8, 17, 23, 29
5	1	1	zijn	12	16	2	A	6, 7, 12, 13, 21
4	4	1	het	25	22	2	A	8, 18, 25, 29
4	4	1	nummer	21	19	2	A	6, 13, 21, 24
4	4	1	vierkan	7	29	1	B	1, 7, 17, 29
3	3	1	van	18	19	2	B	0, 14, 18
2	2	1	in	18	19	1	B	0, 18

