Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	4	dat zijn bij mij	7	18	1	B	5, 7, 11, 14, 22
2	2	3	zijn die met	15	8	1	B	8, 15
6	1	2	dat zijn	17	18	1	B	5, 7, 11, 14, 17, 22
5	5	2	aan de	9	24	2	A	0, 6, 9, 18, 23
5	5	2	met die	10	16	1	B	8, 10, 18, 19, 23
3	3	2	dit zijn	18	9	1	A	15, 18, 23
11	7	1	met	8	24	3	A	0, 1, 6, 8, 10, 11, 15, 16, 18, 19, 23
10	10	1	ja	4	20	2	A	2, 3, 4, 6, 11, 12, 13, 17, 20, 21
7	1	1	dat	10	18	1	B	5, 7, 10, 11, 14, 17, 22
3	3	1	deze	8	11	1	A	0, 8, 10
3	3	1	erdoorheen	8	19	1	A	1, 8, 19
2	2	1	ding	9	9	1	A	1, 9

