Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn de	17	6	2	A	12, 15, 17
2	2	3	aan de voorkant	7	4	1	B	4, 7
4	1	2	dit zijn	17	11	3	A	7, 12, 15, 17
8	4	1	zijn	7	18	1	B	1, 7, 11, 12, 15, 16, 17, 18
7	7	1	ja	1	12	1	A	0, 1, 3, 5, 8, 9, 11
6	1	1	de	14	14	1	B	4, 7, 12, 14, 15, 17
5	1	1	dit	7	17	1	B	1, 7, 12, 15, 17
4	3	1	aan	7	7	3	B	1, 2, 4, 7
4	4	1	dat	11	12	1	A	7, 11, 16, 18
4	4	1	en	7	7	3	B	1, 2, 4, 7
3	3	1	die	7	7	2	B	1, 2, 7
3	3	1	er	7	7	2	B	1, 2, 7
3	3	1	kraal	14	10	1	A	8, 14, 17
2	2	1	doorheen	7	6	1	B	2, 7
2	2	1	klein	7	3	1	B	5, 7
2	2	1	met	7	3	1	B	5, 7

