Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	dit zijn	6	7	1	A	0, 6
2	2	2	en een	10	10	1	A	1, 10
8	8	1	ja	2	20	1	A	1, 2, 5, 10, 12, 15, 18, 20
6	4	1	een	9	23	2	A	0, 1, 9, 10, 11, 22
5	5	1	het	22	27	3	A	0, 14, 17, 22, 26
5	4	1	zijn	6	11	2	A	0, 5, 6, 9, 10
4	4	1	driehoek	3	15	1	A	0, 3, 6, 14
4	2	1	en	3	10	1	A	1, 3, 7, 10
4	4	1	ik	13	15	2	B	9, 11, 13, 23
4	4	1	met	13	18	1	B	6, 13, 22, 23
3	3	1	die	22	11	1	A	13, 22, 23
3	3	1	hebben	13	13	1	B	11, 13, 23
3	3	1	of	9	15	1	A	0, 9, 14
2	2	1	dat	23	15	1	B	9, 23

