Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	bak met twee gelijk uitstulping aan de rechterkant	5	B	22, 26
4	3	aan de rechterkant	16	B	11, 13, 22, 26
2	3	en aan de	2	B	11, 12
4	2	twee gelijk	16	B	11, 13, 22, 26
3	2	bak met	16	B	11, 22, 26
2	2	een hoed	16	B	11, 26
2	2	soort hoedje	23	B	2, 24
5	1	en	25	B	2, 11, 12, 23, 26
5	1	twee	16	B	11, 12, 13, 22, 26
4	1	een	25	B	2, 11, 23, 26
4	1	ja	25	B	0, 1, 2, 24
2	1	A	12	B	3, 14
2	1	die	2	B	12, 13
2	1	op	25	B	2, 26
2	1	uitsteeksel	2	B	11, 12
2	1	zijn	10	B	3, 12

