Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	zijn een beetje	4	B	0, 3
3	2	een beetje	27	B	0, 3, 26
2	2	dat zijn	21	B	5, 25
2	2	die compact	9	B	26, 34
2	2	dit zijn	9	B	26, 34
2	2	staaf bovenop	10	B	21, 30
9	1	ja	40	B	0, 3, 10, 13, 24, 26, 29, 32, 39
7	1	een	35	B	0, 1, 3, 5, 21, 26, 34
6	1	zijn	35	B	0, 3, 5, 25, 26, 34
5	1	staaf	34	B	1, 21, 26, 30, 34
4	1	bovenop	14	B	21, 26, 30, 34
4	1	en	24	B	3, 5, 21, 26
4	1	horizontaal	34	B	1, 21, 26, 34
3	1	beetje	27	B	0, 3, 26
3	1	compact	35	B	0, 26, 34
3	1	dat	22	B	5, 25, 26
3	1	die	32	B	3, 26, 34
3	1	goo	30	B	5, 26, 34
3	1	rechts	30	B	5, 26, 34
2	1	iets	22	B	5, 26
2	1	maar	3	B	3, 5
2	1	rond	24	B	3, 26

