Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	aan de onderkant	3	3	1	B	1, 3
8	7	2	aan de	3	36	1	B	1, 3, 16, 24, 26, 27, 28, 36
5	5	2	er zitten	6	32	1	A	5, 6, 7, 10, 36
4	4	2	dat zijn	34	18	1	A	31, 34, 40, 48
3	3	2	deze vinden	35	36	2	A	0, 33, 35
3	3	2	en dan	6	31	1	A	0, 6, 30
3	3	2	zitten er	25	15	2	B	11, 24, 25
2	2	2	even kijken	24	12	1	A	13, 24
2	2	2	hetzelfde zijn	38	3	1	B	36, 38
2	2	2	moeilijk te	51	2	1	A	50, 51
20	20	1	een	1	44	1	A	0, 1, 6, 11, 14, 15, 16, 18, 20, 21, 22, 24, 27, 28, 32, 33, 35, 36, 40, 43
14	8	1	zijn	16	49	2	A	0, 15, 16, 17, 18, 21, 27, 31, 32, 34, 36, 38, 40, 48
13	13	1	ja	28	45	4	A	7, 15, 21, 22, 28, 29, 31, 32, 38, 39, 44, 48, 51
13	7	1	zitten	6	34	2	A	3, 5, 6, 7, 10, 11, 24, 25, 26, 27, 28, 30, 36
11	3	1	er	6	37	2	A	0, 5, 6, 7, 10, 11, 16, 24, 25, 27, 36
10	3	1	de	36	43	1	B	1, 3, 16, 24, 26, 27, 28, 36, 41, 43
10	8	1	en	1	41	1	A	0, 1, 6, 10, 25, 27, 28, 30, 36, 40
9	1	1	aan	1	37	1	A	0, 1, 3, 16, 24, 26, 27, 28, 36
9	5	1	dat	27	33	1	B	16, 27, 31, 34, 40, 42, 43, 44, 48
9	9	1	je	32	45	4	A	0, 10, 15, 25, 32, 40, 42, 43, 44
9	9	1	met	32	28	1	A	22, 32, 37, 40, 41, 42, 43, 44, 49
8	8	1	die	28	51	1	A	0, 28, 32, 35, 36, 37, 40, 50
8	8	1	ik	32	45	2	A	0, 25, 32, 33, 35, 40, 42, 44
7	7	1	hebben	42	42	6	B	1, 14, 16, 28, 32, 36, 42
6	6	1	als	32	31	4	A	5, 15, 21, 26, 32, 35
6	6	1	ding	7	42	1	B	6, 7, 30, 36, 40, 47
6	6	1	ei	12	33	1	B	11, 12, 13, 20, 41, 43
6	6	1	het	41	48	4	A	0, 15, 21, 27, 41, 47
6	6	1	in	32	33	5	A	0, 5, 7, 21, 27, 32
6	4	1	moeilijk	35	53	1	A	0, 35, 47, 50, 51, 52
6	6	1	o	40	43	3	B	4, 6, 19, 40, 44, 46
6	6	1	ok	34	54	2	A	0, 25, 34, 35, 39, 53
5	5	1	hij	1	37	1	A	0, 1, 14, 16, 36
5	5	1	vier	23	55	1	A	0, 23, 36, 37, 54
5	5	1	vierkant	10	23	1	B	6, 10, 16, 18, 28
4	1	1	dan	22	31	1	A	0, 6, 22, 30
4	2	1	deze	32	36	1	A	0, 32, 33, 35
4	4	1	maar	16	34	1	A	0, 16, 22, 33
4	2	1	te	51	52	3	A	0, 33, 50, 51
3	3	1	beetje	33	28	2	B	6, 32, 33
3	3	1	heel	35	22	1	A	22, 35, 43
3	1	1	hetzelfde	36	13	1	A	26, 36, 38
3	3	1	robot	50	19	2	B	32, 44, 50
3	3	1	rond	18	17	1	B	6, 18, 22
3	3	1	wat	44	24	2	A	21, 26, 44
3	3	1	zo'n	44	35	2	A	10, 30, 44
2	2	1	hoe	50	16	1	B	35, 50
2	2	1	hoofd	33	2	1	B	32, 33
2	2	1	jajaja	46	14	1	A	33, 46
2	2	1	misschien	43	35	1	B	9, 43
2	2	1	niet	40	32	1	B	9, 40
2	2	1	noemen	50	7	1	B	44, 50
2	2	1	of	44	30	1	A	15, 44
2	2	1	op	33	23	1	B	11, 33
2	2	1	punthoofd	15	2	1	B	14, 15
2	2	1	spijker	30	3	1	B	28, 30
2	2	1	staan	32	7	1	A	26, 32
2	2	1	we	50	16	1	B	35, 50
2	2	1	zo	16	2	1	A	15, 16

