Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	en die twee	38	27	1	B	12, 38
6	6	2	dit zijn	29	29	1	B	12, 29, 31, 32, 38, 40
5	4	2	en die	20	29	1	B	12, 20, 34, 38, 40
3	1	2	die twee	33	27	1	B	12, 33, 38
2	2	2	daarvoor staan	5	5	1	A	1, 5
2	2	2	dat zijn	42	4	1	B	39, 42
2	2	2	ik hebben	27	5	1	B	23, 27
2	2	2	komme en	12	13	1	A	0, 12
2	2	2	twee armp	30	19	1	B	12, 30
2	2	2	twee uitsteeksel	7	6	1	A	2, 7
2	2	2	voor en	40	3	1	A	38, 40
14	14	1	ja	3	42	1	A	0, 3, 6, 8, 13, 15, 19, 21, 22, 27, 29, 34, 36, 41
12	9	1	die	4	41	1	A	0, 4, 7, 12, 14, 17, 20, 32, 33, 34, 38, 40
12	4	1	zijn	7	41	1	A	2, 7, 12, 14, 28, 29, 31, 32, 38, 39, 40, 42
11	5	1	en	7	41	3	A	0, 1, 2, 7, 12, 20, 29, 30, 34, 38, 40
6	4	1	armp	30	29	3	B	12, 14, 25, 30, 39, 40
6	4	1	hebben	16	24	2	B	4, 11, 16, 17, 23, 27
6	4	1	ik	27	33	4	B	4, 10, 17, 23, 27, 36
6	6	1	oké	18	23	3	B	4, 9, 11, 18, 24, 26
5	3	1	dat	17	43	1	A	0, 17, 39, 40, 42
5	3	1	voor	29	18	1	B	23, 29, 34, 38, 40
4	4	1	een	12	28	2	A	0, 1, 12, 27
4	4	1	lang	29	25	3	B	5, 7, 14, 29
4	2	1	staan	5	37	2	A	0, 1, 5, 36
3	3	1	bovenop	35	12	1	A	29, 35, 40
3	3	1	er	12	28	1	A	0, 12, 27
3	3	1	mij	11	18	1	A	0, 11, 17
2	2	1	het	28	17	1	B	12, 28
2	2	1	liggen	12	13	1	A	0, 12
2	2	1	paal	5	5	1	A	1, 5
2	2	1	weer	12	13	1	A	0, 12
2	2	1	zo	30	14	1	B	17, 30

