Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	dan hebben die zo'n	11	11	1	B	1, 11
2	2	4	en dan hebben die	11	10	1	B	2, 11
2	2	3	twee staaf erin	24	20	1	A	5, 24
6	6	2	dat zijn	5	35	1	B	1, 5, 15, 21, 31, 35
5	5	2	lineaal en	16	25	1	B	8, 16, 22, 27, 32
3	3	2	bij mij	29	10	1	B	21, 29, 30
3	3	2	penseel erin	27	11	1	B	22, 27, 32
3	1	2	staaf erin	5	23	1	B	2, 5, 24
2	2	2	ja ja	12	4	1	A	9, 12
2	2	2	volgens mij	6	2	1	A	5, 6
16	14	1	ja	3	36	1	B	0, 3, 6, 7, 9, 10, 12, 13, 17, 19, 20, 25, 28, 30, 33, 35
10	5	1	dat	5	35	1	B	1, 5, 15, 18, 21, 22, 23, 31, 32, 35
10	4	1	en	11	33	2	B	2, 8, 11, 16, 18, 22, 23, 27, 32, 34
8	2	1	zijn	16	35	1	B	1, 5, 15, 16, 21, 25, 31, 35
7	5	1	die	11	32	2	B	1, 2, 11, 22, 24, 25, 32
7	5	1	hebben	11	34	2	B	1, 2, 11, 22, 27, 32, 34
7	2	1	lineaal	16	31	2	B	4, 8, 16, 22, 27, 32, 34
6	6	1	met	22	28	2	A	5, 16, 22, 24, 27, 32
6	1	1	mij	15	26	1	A	5, 6, 15, 21, 29, 30
5	5	1	ik	27	35	2	B	0, 22, 27, 32, 34
5	2	1	penseel	22	19	1	A	16, 22, 27, 32, 34
5	4	1	zo'n	11	14	3	B	1, 4, 8, 11, 14
4	2	1	twee	5	23	1	B	2, 5, 16, 24
3	3	1	oké	13	23	1	B	0, 13, 22
3	3	1	ook	5	31	1	B	0, 5, 30

