Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ik denken dat het	19	11	1	B	9, 19
2	2	4	ja en aan de	32	5	1	B	28, 32
6	4	3	en aan de	23	30	2	B	12, 16, 23, 28, 32, 41
6	6	3	twee van die	16	34	1	A	8, 16, 31, 35, 39, 41
3	1	3	ik denken dat	19	13	2	B	7, 9, 19
3	3	3	niet de piramide	44	8	2	A	37, 41, 44
2	2	3	aan de onderkant	32	5	1	B	28, 32
2	2	3	aan de rechterkant	35	24	1	B	12, 35
2	2	3	dit zijn weer	41	11	1	B	31, 41
2	2	3	zitten twee van	19	4	1	B	16, 19
9	4	2	aan de	12	42	2	A	0, 4, 12, 16, 23, 28, 32, 35, 41
6	1	2	en aan	23	30	2	B	12, 16, 23, 28, 32, 41
5	3	2	dit zijn	35	14	1	B	31, 35, 39, 41, 44
4	1	2	ik denken	13	13	2	B	7, 9, 13, 19
4	4	2	met dat	39	10	1	A	35, 39, 41, 44
3	1	2	dat het	19	14	2	B	6, 9, 19
3	3	2	het zijn	37	32	2	B	6, 10, 37
3	3	2	twee staaf	14	12	1	B	12, 14, 23
3	1	2	zitten twee	19	8	2	B	12, 16, 19
2	2	2	balk omheen	11	2	1	B	10, 11
2	2	2	daar bovenop	31	31	1	A	1, 31
2	2	2	dat zijn	43	10	1	A	34, 43
2	2	2	die balk	41	30	1	B	12, 41
2	2	2	die twee	44	31	1	A	14, 44
2	2	2	die zijn	23	15	1	B	9, 23
2	2	2	nog een	18	15	1	A	4, 18
2	2	2	nog zo'n	32	5	1	B	28, 32
2	2	2	op een	6	4	1	A	3, 6
21	19	1	ja	20	46	4	A	0, 1, 3, 17, 20, 22, 24, 25, 27, 28, 29, 31, 32, 33, 35, 36, 39, 40, 42, 43, 45
17	5	1	zijn	6	42	1	A	3, 6, 9, 10, 13, 21, 23, 28, 31, 34, 35, 37, 38, 39, 41, 43, 44
15	4	1	twee	12	45	3	A	0, 1, 8, 12, 14, 16, 19, 21, 23, 31, 34, 35, 39, 41, 44
12	4	1	dat	19	39	4	B	6, 7, 9, 16, 19, 31, 34, 35, 39, 41, 43, 44
12	4	1	die	16	37	1	A	8, 9, 12, 14, 16, 23, 31, 35, 36, 39, 41, 44
11	3	1	aan	6	42	2	A	0, 4, 6, 12, 16, 19, 23, 28, 32, 35, 41
11	7	1	het	6	36	1	A	3, 6, 7, 8, 9, 10, 15, 19, 28, 37, 38
10	7	1	een	3	25	1	B	2, 3, 4, 6, 7, 12, 14, 18, 23, 26
10	9	1	zitten	10	28	1	A	1, 10, 12, 14, 16, 19, 21, 23, 26, 28
9	6	1	en	19	32	3	B	10, 12, 16, 19, 23, 28, 31, 32, 41
9	6	1	niet	8	39	2	B	6, 7, 8, 13, 23, 36, 37, 41, 44
7	5	1	staaf	10	35	2	A	1, 8, 10, 12, 14, 23, 35
6	3	1	balk	10	42	1	A	0, 10, 11, 12, 16, 41
6	6	1	er	6	23	1	A	1, 6, 10, 16, 21, 23
6	3	1	ik	8	14	2	B	6, 7, 8, 9, 13, 19
6	4	1	met	35	38	2	B	7, 31, 35, 39, 41, 44
6	2	1	nog	18	29	3	A	4, 13, 14, 18, 28, 32
6	4	1	zo'n	10	32	1	A	1, 10, 16, 28, 31, 32
5	5	1	beetje	14	26	1	B	6, 14, 23, 26, 31
5	5	1	ding	16	37	1	A	3, 16, 31, 32, 39
5	5	1	hebben	16	33	2	A	0, 4, 16, 19, 32
5	5	1	hoed	35	16	2	B	26, 31, 35, 39, 41
5	5	1	nee	19	29	3	B	9, 16, 18, 19, 37
5	5	1	o	22	40	2	A	5, 14, 22, 39, 44
5	5	1	ok	18	35	1	A	0, 18, 19, 28, 34
5	2	1	piramide	37	9	1	B	36, 37, 39, 41, 44
5	5	1	zo	8	38	2	B	2, 6, 8, 21, 39
4	2	1	bovenop	35	41	1	A	1, 31, 35, 41
4	4	1	dan	19	23	1	B	16, 19, 28, 38
4	1	1	denken	13	13	2	B	7, 9, 13, 19
4	4	1	je	8	14	1	B	6, 8, 16, 19
4	4	1	kant	19	17	1	B	16, 19, 23, 32
4	4	1	lopen	10	9	1	A	8, 10, 12, 16
3	3	1	of	2	7	1	A	0, 2, 6
3	1	1	op	26	24	1	A	3, 6, 26
3	1	1	weer	41	30	2	B	12, 31, 41
3	3	1	wel	9	7	1	A	8, 9, 14
2	2	1	gewoon	16	16	1	A	1, 16
2	2	1	kijken	30	15	1	B	16, 30
2	2	1	kunnen	8	3	1	B	6, 8
2	2	1	lijken	6	4	1	A	3, 6
2	2	1	ook	12	10	1	A	3, 12
2	2	1	steken	39	25	1	A	15, 39
2	2	1	wat	16	3	1	A	14, 16
2	2	1	zullen	8	3	1	B	6, 8

