Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	zitten een groot lepel in het midden	6	7	1	A	0, 6
4	4	3	aan de achterkant	19	29	1	A	3, 19, 23, 31
3	1	3	een groot lepel	29	30	1	A	0, 6, 29
2	2	3	en link zitten	11	10	1	A	2, 11
8	5	2	aan de	16	40	1	A	3, 16, 19, 22, 23, 31, 39, 42
4	2	2	zitten een	6	14	2	A	0, 2, 6, 13
3	3	2	een beetje	11	14	1	A	9, 11, 22
3	3	2	en een	23	18	1	B	22, 23, 39
3	1	2	in het	20	21	1	A	0, 6, 20
3	1	2	lepel in	17	18	1	A	0, 6, 17
3	3	2	soort van	17	19	1	A	1, 17, 19
2	2	2	even kijken	5	2	1	B	4, 5
19	19	1	ja	8	42	1	A	7, 8, 10, 12, 14, 21, 23, 24, 26, 28, 32, 33, 36, 37, 40, 41, 43, 46, 48
15	12	1	en	11	47	4	A	1, 2, 3, 9, 11, 13, 18, 22, 23, 31, 34, 39, 42, 45, 47
12	4	1	een	6	40	2	A	0, 2, 6, 9, 11, 13, 16, 22, 23, 29, 31, 39
9	1	1	de	17	40	1	A	3, 16, 17, 19, 22, 23, 31, 39, 42
9	4	1	zitten	6	19	4	A	0, 1, 2, 3, 6, 9, 11, 13, 18
5	2	1	van	17	34	2	A	1, 9, 17, 19, 34
4	4	1	er	11	12	3	A	0, 3, 9, 11
4	2	1	het	18	21	1	A	0, 6, 18, 20
4	2	1	link	18	30	1	A	2, 11, 18, 31
4	1	1	soort	18	19	1	A	1, 17, 18, 19
4	4	1	staart	23	19	2	B	13, 19, 23, 31
3	3	1	bovenin	34	28	2	A	7, 29, 34
3	3	1	ding	23	24	1	B	16, 23, 39
3	3	1	nog	4	29	1	A	3, 4, 31
3	3	1	pixelachtig	30	24	1	B	16, 30, 39
3	3	1	rond	39	38	2	A	2, 31, 39
3	3	1	staaf	11	10	2	A	2, 9, 11
2	2	1	die	25	17	1	A	9, 25
2	2	1	dus	20	12	1	A	9, 20
2	2	1	gaan	20	12	1	A	9, 20
2	2	1	hetzelfde	42	23	1	B	20, 42
2	2	1	naar	39	31	1	A	9, 39
2	2	1	ook	18	16	1	A	3, 18

