Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	zo'n ei met zo'n	14	A	1, 14
2	3	paal er doorheen	7	A	14, 20
2	3	zo'n weer zo'n	15	A	0, 14
3	2	dit zijn	21	A	0, 14, 20
3	2	ei met	20	A	1, 14, 20
3	2	met zo'n	14	A	1, 3, 14
2	2	dat zijn	15	A	10, 24
2	2	weer zo'n	15	A	0, 14
2	2	zegmaar zo'n	4	A	0, 3
5	1	ja	16	A	9, 10, 12, 14, 24
5	1	met	20	A	1, 3, 10, 14, 20
4	1	er	21	A	0, 1, 14, 20
4	1	oké	25	A	0, 13, 19, 24
4	1	zo'n	15	A	0, 1, 3, 14
3	1	en	20	A	1, 14, 20
3	1	paal	20	A	1, 14, 20
2	1	dat	15	A	10, 24
2	1	lepel	15	A	0, 14
2	1	van	2	A	0, 1
2	1	zegmaar	4	A	0, 3
2	1	zitten	2	A	0, 1

