Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	even kijken hoor	2	29	1	B	0, 2, 19, 20, 28
3	3	3	waar staan die	54	14	1	B	43, 54, 56
3	3	3	zijn een soort	7	19	1	B	3, 7, 21
2	2	3	de theepot slash	54	2	1	B	53, 54
2	2	3	dit zijn de	55	3	1	B	53, 55
2	2	3	een plat staaf	9	2	1	B	8, 9
8	5	2	een soort	7	25	2	B	1, 3, 7, 10, 12, 15, 21, 25
8	3	2	even kijken	43	57	1	B	0, 2, 19, 20, 28, 43, 52, 56
5	3	2	dit zijn	42	26	1	B	30, 42, 51, 53, 55
4	1	2	staan die	43	30	1	A	27, 43, 54, 56
3	1	2	de theepot	53	7	1	A	48, 53, 54
3	3	2	het zijn	12	23	1	B	3, 12, 25
3	3	2	zitten er	23	25	1	A	12, 23, 36
2	2	2	als een	42	18	1	B	25, 42
2	2	2	gewoon een	12	5	1	B	8, 12
2	2	2	ja ja	45	8	1	A	38, 45
2	2	2	omschrijven als	42	39	1	B	4, 42
2	1	2	plat staaf	9	2	1	B	8, 9
2	2	2	staaf bovenop	9	10	1	B	0, 9
21	19	1	ja	22	56	6	B	1, 3, 6, 10, 13, 21, 22, 23, 29, 32, 36, 37, 38, 41, 42, 43, 45, 46, 49, 52, 56
16	7	1	een	7	43	3	B	0, 1, 3, 7, 8, 9, 10, 12, 15, 21, 25, 31, 32, 34, 36, 42
16	7	1	zijn	5	54	1	B	3, 5, 7, 12, 14, 15, 21, 25, 30, 42, 45, 51, 52, 53, 55, 56
15	14	1	het	12	48	4	B	0, 3, 4, 10, 12, 14, 15, 21, 23, 25, 31, 34, 36, 40, 47
12	8	1	de	48	53	8	B	3, 4, 10, 21, 23, 34, 36, 47, 48, 53, 54, 55
12	8	1	die	5	53	1	B	4, 5, 17, 21, 23, 25, 26, 27, 42, 43, 54, 56
11	11	1	en	7	53	1	B	3, 7, 10, 15, 23, 36, 39, 42, 47, 51, 55
10	3	1	even	5	57	1	B	0, 2, 5, 19, 20, 27, 28, 43, 52, 56
9	8	1	zitten	7	36	2	B	1, 3, 7, 10, 12, 16, 23, 34, 36
8	8	1	dat	45	52	4	A	5, 14, 16, 44, 45, 52, 55, 56
8	6	1	er	12	36	2	B	1, 3, 12, 16, 23, 31, 34, 36
7	7	1	ik	40	40	3	B	4, 10, 21, 40, 41, 42, 43
7	4	1	theepot	53	41	4	A	15, 42, 48, 51, 53, 54, 55
6	1	1	dit	42	56	2	B	0, 30, 42, 51, 53, 55
6	1	1	hoor	27	29	1	B	0, 2, 19, 20, 27, 28
6	6	1	je	21	11	2	A	15, 17, 21, 22, 23, 25
5	2	1	als	7	39	1	B	4, 7, 15, 25, 42
5	5	1	niet	17	32	1	B	3, 17, 18, 33, 34
5	2	1	staaf	10	37	2	B	0, 8, 9, 10, 36
5	1	1	staan	34	30	1	A	27, 34, 43, 54, 56
5	3	1	waar	54	36	3	B	21, 43, 47, 54, 56
4	4	1	dan	41	46	1	B	10, 41, 43, 55
4	4	1	hebben	40	48	2	B	0, 21, 40, 47
4	4	1	hem	21	28	1	A	15, 21, 41, 42
4	4	1	maar	22	31	1	B	4, 22, 25, 34
4	4	1	met	44	46	1	B	10, 44, 47, 55
4	4	1	op	12	32	1	B	3, 12, 31, 34
4	4	1	van	23	22	1	A	15, 23, 34, 36
3	1	1	bovenop	44	45	1	B	0, 9, 44
3	3	1	liggen	12	32	1	B	0, 12, 31
3	3	1	nee	41	34	2	B	8, 18, 41
3	3	1	twee	5	3	2	B	3, 4, 5
3	3	1	we	47	8	2	A	40, 42, 47
3	3	1	weten	15	38	1	B	4, 15, 41
2	2	1	dus	36	32	1	A	5, 36
2	2	1	in	34	28	1	A	7, 34
2	2	1	mij	27	10	1	B	18, 27
2	2	1	moeilijk	47	6	1	A	42, 47
2	2	1	over	40	20	1	B	21, 40
2	2	1	wat	29	8	1	A	22, 29

