Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	aan de zijkant en zo'n	10	A	1, 10
2	3	die drie dinge	17	A	10, 26
2	3	ik hebben nu	9	A	10, 18
2	3	met die drie	9	A	10, 18
2	3	rond ding ervoor	7	A	14, 20
2	2	bij mij	8	A	9, 16
2	2	dat plateau	2	A	25, 26
2	2	dat rond	7	A	20, 26
2	2	dat zijn	8	A	9, 16
2	2	en dat	7	A	20, 26
2	2	en zo'n	10	A	1, 10
2	2	ervoor en	7	A	20, 26
2	2	ervoor op	5	A	10, 14
2	2	met die	9	A	10, 18
2	2	rond ervoor	22	A	5, 26
2	2	zeggen maar	9	A	18, 26
5	1	en	26	A	1, 10, 14, 20, 26
4	1	die	17	A	10, 14, 18, 26
4	1	ja	25	A	1, 3, 8, 25
4	1	zo'n	10	A	1, 5, 7, 10
3	1	de	20	A	1, 10, 20
3	1	ding	14	A	7, 14, 20
3	1	met	17	A	10, 18, 26
3	1	nummer	17	A	9, 16, 25
3	1	op	16	A	10, 14, 25
3	1	plateau	17	A	10, 25, 26
3	1	zijn	18	A	9, 16, 26
2	1	een	5	A	14, 18
2	1	eronder	7	A	20, 26
2	1	soort	26	A	1, 26
2	1	spiraal	7	A	20, 26
2	1	spiraalding	10	A	1, 10

