Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	vierkant aan de voorkant	21	A	8, 19, 28
2	4	met die paddestoel bovenop	19	A	9, 27
4	3	aan de voorkant	21	A	8, 17, 19, 28
2	3	aan de zijkant	20	A	3, 22
3	2	die paddestoel	19	A	9, 19, 27
3	2	met die	19	A	9, 22, 27
2	2	dat zijn	13	A	6, 18
2	2	die twee	20	A	3, 22
5	1	ja	20	A	3, 5, 14, 17, 22
4	1	dat	23	A	6, 11, 18, 28
4	1	met	19	A	9, 19, 22, 27
3	1	en	26	A	3, 19, 28
3	1	twee	20	A	3, 6, 22
3	1	zijn	14	A	6, 18, 19
2	1	ding	20	A	3, 22
2	1	een	4	A	8, 11

