Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn degeen met twee	7	B	24, 30
2	5	rechthoeak aan de zijkant erin	7	B	24, 30
2	4	twee rechthoeak aan de	16	B	15, 30
2	3	aan de rechterkant	10	B	15, 24
2	3	een soort van	6	B	11, 16
2	3	en dan bovenop	6	B	11, 16
2	3	met de vulkaan	6	B	25, 30
4	2	ja ja	22	B	2, 6, 20, 23
3	2	en dan	13	B	4, 11, 16
8	1	ja	28	B	2, 6, 10, 18, 20, 23, 24, 29
5	1	de	25	B	6, 15, 24, 25, 30
4	1	aan	25	B	6, 15, 24, 30
4	1	en	27	B	4, 11, 16, 30
4	1	met	25	B	6, 24, 25, 30
3	1	bovenop	20	B	11, 16, 30
3	1	een	11	B	6, 11, 16
3	1	erin	16	B	15, 24, 30
3	1	van	11	B	6, 11, 16
3	1	vulkaan	20	B	11, 25, 30
2	1	maar	8	B	8, 15

