Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de rechterkant	12	A	2, 13
2	2	kubus die	12	A	2, 13
2	2	staan en	12	A	1, 12
6	1	die	22	A	1, 2, 3, 12, 13, 22
5	1	de	26	A	1, 2, 12, 13, 26
5	1	ja	21	A	0, 5, 6, 19, 20
4	1	zijn	27	A	0, 6, 13, 26
3	1	een	17	A	1, 6, 17
3	1	en	13	A	1, 12, 13
3	1	er	7	A	0, 1, 6
3	1	nog	16	A	2, 13, 17
2	1	eruit	10	A	3, 12
2	1	hebben	11	A	2, 12
2	1	link	12	A	1, 12
2	1	theekop	5	A	22, 26
2	1	twee	13	A	0, 12
2	1	van	12	A	2, 13
2	1	zes	3	A	23, 25
2	1	zeven	19	A	11, 29
2	1	één	12	A	1, 12

