Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	aan de rechterkant	13	30	1	B	6, 13, 20, 27, 35
2	2	3	aan de bovenkant	29	9	1	B	21, 29
2	2	3	staart aan de	23	2	1	A	22, 23
11	3	2	aan de	6	40	1	A	1, 6, 13, 20, 21, 22, 23, 27, 29, 35, 40
4	2	2	de bovenkant	29	28	2	B	9, 21, 29, 36
3	3	2	twee gelijk	27	16	1	B	20, 27, 35
2	2	2	, en	40	6	1	B	35, 40
14	14	1	ja	5	39	1	A	4, 5, 8, 10, 14, 17, 18, 23, 28, 31, 38, 39, 41, 42
8	5	1	twee	6	40	2	A	1, 2, 6, 13, 20, 27, 35, 40
6	4	1	en	11	40	1	A	1, 11, 16, 21, 35, 40
5	3	1	gelijk	27	33	3	B	3, 6, 20, 27, 35
4	4	1	dinge	20	36	2	A	0, 13, 20, 35
4	4	1	hem	24	26	1	B	5, 24, 28, 30
4	4	1	ik	24	26	1	B	5, 24, 28, 30
4	2	1	staart	22	30	1	B	11, 22, 23, 40
3	3	1	het	7	14	1	A	0, 7, 13
3	3	1	zo'n	31	32	2	A	0, 29, 31
2	2	1	dat	31	8	1	A	24, 31
2	2	1	oké	24	20	1	B	5, 24
2	2	1	streep	16	11	1	B	6, 16
2	2	1	stuk	23	22	1	A	2, 23
2	2	1	van	13	11	1	B	3, 13

