Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	door de tafel zakken met	24	4	1	A	21, 24
3	1	4	door de tafel zakken	21	11	1	B	14, 21, 24
4	1	3	door de tafel	14	14	1	A	11, 14, 21, 24
2	2	3	met twee dezelfde	28	5	1	B	24, 28
4	4	2	dat zijn	20	18	1	B	13, 20, 27, 30
4	1	2	door de	14	14	1	A	11, 14, 21, 24
3	3	2	deze zijn	14	14	1	A	11, 14, 24
3	1	2	twee dezelfde	28	28	2	B	1, 24, 28
2	2	2	arm zo	15	12	1	A	4, 15
2	2	2	en twee	15	4	1	A	12, 15
2	2	2	hij hebben	15	12	1	A	4, 15
14	14	1	ja	5	28	1	A	3, 5, 6, 8, 9, 13, 17, 18, 19, 22, 25, 26, 28, 30
11	9	1	en	4	29	1	B	1, 4, 7, 12, 15, 17, 21, 23, 25, 28, 29
10	3	1	zijn	10	31	1	B	0, 10, 11, 13, 14, 20, 24, 27, 28, 30
8	3	1	twee	2	28	1	B	1, 2, 12, 15, 16, 21, 24, 28
7	7	1	een	7	30	1	B	0, 7, 10, 15, 23, 28, 29
6	4	1	arm	15	25	2	A	4, 12, 15, 21, 25, 28
5	1	1	door	11	25	1	B	0, 11, 14, 21, 24
4	1	1	deze	21	14	1	A	11, 14, 21, 24
4	4	1	ding	12	29	1	B	0, 12, 21, 28
4	2	1	hebben	4	15	1	B	1, 4, 12, 15
4	1	1	zakken	21	25	2	B	0, 14, 21, 24
4	2	1	zo	15	25	2	A	4, 11, 15, 28
3	3	1	maar	11	16	1	B	1, 11, 16
3	3	1	okee	10	21	1	B	0, 10, 20
3	3	1	zeggen	11	16	1	B	1, 11, 16
2	2	1	dit	28	29	1	B	0, 28

