Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn die met de	9	A	23, 31
3	2	aan de	9	A	23, 30, 31
2	2	de punt	9	A	23, 31
2	2	de pyramide	9	A	23, 31
2	2	ja een	7	A	0, 6
14	1	ja	41	A	0, 3, 4, 6, 7, 9, 12, 18, 20, 25, 30, 33, 37, 40
5	1	de	24	A	16, 23, 30, 31, 39
5	1	een	42	A	0, 6, 9, 30, 41
4	1	met	16	A	16, 23, 30, 31
3	1	punt	32	A	0, 23, 31
3	1	pyramide	23	A	9, 23, 31
2	1	bovenop	32	A	0, 31
2	1	en	9	A	31, 39
2	1	heel	17	A	0, 16
2	1	het	2	A	30, 31
2	1	maar	15	A	9, 23
2	1	nou	10	A	0, 9
2	1	potloodpunt	31	A	9, 39

