Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	met dat trappe aan de rechterkant	9	A	14, 22
3	3	aan de rechterkant	18	A	5, 14, 22
2	3	een soort van	3	A	1, 3
4	2	aan de	18	A	5, 14, 15, 22
3	2	ik hebben	22	A	1, 14, 22
2	2	dat zijn	13	A	1, 13
2	2	een beetje	2	A	2, 3
2	2	en die	8	A	15, 22
2	2	kegel bovenop	15	A	1, 15
5	1	en	22	A	1, 2, 10, 15, 22
5	1	ja	21	A	5, 7, 10, 20, 25
4	1	dat	22	A	1, 13, 14, 22
3	1	die	13	A	10, 15, 22
3	1	kegel	22	A	1, 15, 22
3	1	met	22	A	1, 14, 22
3	1	nummer	13	A	13, 21, 25
2	1	oké	14	A	0, 13
2	1	trappe	9	A	14, 22
2	1	twee	22	A	1, 22
2	1	vier	25	A	1, 25
2	1	weer	5	A	10, 14

