Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	Karate Kid	20	12	1	A	19, 20, 26, 30
4	4	2	een soort	9	13	2	A	1, 3, 9, 13
3	3	2	dit zijn	19	19	1	B	8, 19, 26
2	2	2	met het	26	6	1	A	21, 26
2	2	2	naar rechts	11	11	1	A	1, 11
16	16	1	ja	8	35	4	A	1, 3, 5, 6, 8, 10, 12, 14, 16, 17, 22, 23, 25, 27, 28, 35
8	6	1	het	7	35	2	A	1, 3, 7, 8, 21, 23, 26, 35
7	4	1	zijn	7	29	1	A	3, 7, 8, 19, 24, 26, 31
6	6	1	de	21	27	3	B	4, 9, 13, 21, 27, 30
5	1	1	Kid	31	13	1	A	19, 20, 26, 30, 31
5	2	1	een	8	13	2	A	1, 3, 8, 9, 13
5	3	1	met	21	24	2	B	4, 9, 21, 26, 27
4	4	1	die	11	31	1	A	3, 11, 19, 33
4	4	1	en	13	20	1	A	2, 13, 15, 21
4	4	1	staan	33	16	2	B	20, 31, 33, 35
3	3	1	hij	35	34	2	A	2, 15, 35
3	3	1	hoed	26	25	2	A	2, 15, 26
3	3	1	oké	7	24	1	A	0, 7, 23
3	3	1	ook	26	34	1	A	1, 26, 34
2	2	1	bij	35	3	1	A	33, 35
2	2	1	in	35	33	1	A	3, 35
2	2	1	links	35	3	1	A	33, 35
2	2	1	twee	21	18	1	B	4, 21

