Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn weer	15	9	1	A	13, 15, 21
2	2	3	op een eend	11	12	1	A	0, 11
6	6	2	dat zijn	10	24	1	A	2, 10, 12, 14, 19, 25
5	2	2	dit zijn	13	14	1	B	11, 13, 15, 21, 24
3	3	2	een soort	6	6	2	A	1, 3, 6
2	2	2	en dan	6	4	1	A	3, 6
10	10	1	ja	4	23	1	A	3, 4, 7, 8, 9, 14, 17, 18, 22, 25
8	8	1	die	6	20	1	A	3, 6, 11, 13, 14, 16, 21, 22
7	1	1	dat	10	24	2	A	2, 3, 10, 12, 14, 19, 25
7	5	1	eend	13	25	1	A	0, 11, 13, 15, 16, 21, 24
6	2	1	een	6	18	3	A	0, 1, 3, 6, 11, 17
4	4	1	de	11	23	1	A	2, 11, 15, 24
3	1	1	dan	6	5	2	A	2, 3, 6
3	1	1	en	6	5	2	A	2, 3, 6
2	2	1	lijken	11	12	1	A	0, 11
2	2	1	vinden	11	12	1	A	0, 11

