Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	door de tafel	11	A	11, 21
2	3	hebben zo'n arm	9	A	4, 12
2	3	zo'n arm en	10	A	12, 21
5	2	zo'n arm	25	A	4, 12, 21, 25, 28
3	2	en een	23	A	7, 23, 29
2	2	dat zijn	8	A	20, 27
2	2	door de	11	A	11, 21
2	2	half doorgezakt	18	A	11, 28
2	2	ja en	9	A	17, 25
2	2	zijn nummer	11	A	10, 20
9	1	en	26	A	4, 7, 12, 17, 21, 23, 25, 28, 29
6	1	zo'n	25	A	4, 12, 17, 21, 25, 28
5	1	een	23	A	7, 10, 23, 28, 29
5	1	zijn	19	A	10, 11, 20, 27, 28
4	1	ja	26	A	3, 17, 25, 28
4	1	twee	27	A	2, 12, 21, 28
3	1	ding	17	A	12, 21, 28
3	1	half	18	A	11, 21, 28
3	1	hier	20	A	2, 3, 21
3	1	neus	17	A	7, 17, 23
3	1	zo	25	A	4, 11, 28
2	1	deze	11	A	11, 21
2	1	die	12	A	17, 28
2	1	met	8	A	21, 28
2	1	okee	11	A	10, 20
2	1	van	9	A	21, 29

