Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	en aan de onderkant hebben je	27	B	8, 34
2	6	en aan de zijkant hebben je	44	B	10, 53
2	5	dat Schuine vierkant met die	17	B	58, 74
3	4	en aan de onderkant	68	B	8, 34, 75
2	4	blok aan de onderkant	2	B	14, 15
2	4	een een een een	14	B	19, 32
2	4	gaan die door elkaar	2	B	5, 6
2	4	met die met dat	29	B	30, 58
7	3	en aan de	68	B	8, 10, 17, 33, 34, 53, 75
6	3	aan de onderkant	68	B	8, 14, 15, 34, 61, 75
4	3	ja ja ja	34	B	37, 42, 51, 70
3	3	dat Schuine vierkant	17	B	58, 70, 74
2	3	dat zijn b	61	B	13, 73
2	3	dit zijn dat	17	B	58, 74
2	3	een een blok	6	B	14, 19
2	3	een een rechthoek	12	B	6, 17
2	3	een kegel en	16	B	10, 25
2	3	een soort van	30	B	32, 61
2	3	hebben een een	6	B	14, 19
2	3	ja ja dat	16	B	55, 70
2	3	met die die	42	B	17, 58
2	3	met die met	29	B	30, 58
12	2	aan de	68	B	8, 10, 14, 15, 17, 20, 24, 33, 34, 53, 61, 75
8	2	een een	28	B	6, 10, 14, 15, 17, 19, 32, 33
5	2	hebben je	46	B	8, 10, 19, 34, 53
3	2	dat zijn	61	B	13, 55, 73
2	2	aflopen blok	60	B	15, 74
2	2	dat aflopen	16	B	59, 74
2	2	dat dat	40	B	19, 58
2	2	de bovenkant	12	B	17, 28
2	2	dus dat	14	B	6, 19
2	2	je dus	15	B	19, 33
2	2	of dat	41	B	19, 59
2	2	okee ja	40	B	12, 51
2	2	rechthoek wat	14	B	6, 19
2	2	waarbij dus	27	B	6, 32
17	1	ja	61	B	12, 14, 15, 37, 41, 42, 44, 45, 51, 55, 57, 58, 64, 66, 68, 70, 72
14	1	de	68	B	8, 10, 14, 15, 17, 20, 23, 24, 28, 33, 34, 53, 61, 75
11	1	dat	69	B	6, 13, 19, 30, 55, 58, 59, 60, 70, 73, 74
11	1	die	71	B	5, 6, 8, 14, 17, 21, 30, 38, 58, 74, 75
11	1	een	56	B	6, 10, 14, 15, 17, 19, 25, 32, 33, 36, 61
11	1	zijn	69	B	6, 13, 14, 21, 25, 28, 55, 58, 61, 73, 74
10	1	en	68	B	8, 10, 17, 19, 20, 25, 33, 34, 53, 75
9	1	je	46	B	8, 10, 19, 27, 28, 30, 33, 34, 53
8	1	hebben	46	B	8, 10, 14, 19, 23, 33, 34, 53
7	1	vierkant	56	B	19, 32, 58, 59, 60, 70, 74
5	1	dan	20	B	20, 24, 25, 27, 39
5	1	dus	28	B	6, 19, 30, 32, 33
5	1	met	69	B	6, 17, 30, 58, 74
4	1	waarbij	56	B	6, 32, 33, 61
4	1	wat	22	B	6, 15, 19, 27
3	1	bovenkant	14	B	17, 28, 30
3	1	ding	49	B	10, 53, 58
3	1	erdoorheen	44	B	17, 58, 60
3	1	gaan	13	B	5, 6, 17
3	1	kegel	16	B	10, 24, 25
3	1	lopen	46	B	8, 20, 53
3	1	okee	62	B	12, 51, 73
3	1	uit	18	B	21, 24, 38
3	1	zo'n	46	B	8, 24, 53
2	1	ander	24	B	10, 33
2	1	best	4	B	21, 24
2	1	deze	12	B	3, 14
2	1	elkaar	2	B	5, 6
2	1	even	2	B	2, 3
2	1	het	28	B	6, 33
2	1	ik	31	B	27, 57
2	1	in	23	B	6, 28
2	1	kijken	55	B	3, 57
2	1	komma	15	B	61, 75
2	1	kubus	27	B	32, 58
2	1	letlen	3	B	28, 30
2	1	nog	44	B	10, 53
2	1	ook	30	B	24, 53
2	1	op	3	B	28, 30
2	1	schuin	14	B	19, 32
2	1	staan	14	B	6, 19
2	1	steken	10	B	24, 33
2	1	want	12	B	28, 39
2	1	we	16	B	23, 38
2	1	wel	8	B	14, 21

