Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de linkerzijde	11	A	25, 35
2	3	een soort cirkel	11	A	25, 35
2	3	een soort lepeltje	19	A	4, 22
5	2	een soort	32	A	4, 22, 23, 25, 35
2	2	cirkel achter	41	A	4, 44
2	2	en dan	7	A	7, 13
2	2	en het	24	A	23, 46
2	2	het beker	19	A	23, 41
2	2	lepel erin	9	A	34, 42
7	1	een	32	A	4, 21, 22, 23, 25, 34, 35
7	1	en	43	A	4, 7, 13, 23, 25, 35, 46
4	1	de	13	A	23, 25, 34, 35
4	1	drukken	12	A	7, 13, 16, 18
4	1	hebben	16	A	10, 21, 23, 25
4	1	het	24	A	23, 25, 41, 46
4	1	ja	30	A	4, 10, 23, 33
4	1	nummer	31	A	10, 12, 33, 40
3	1	dan	17	A	7, 13, 23
3	1	erin	22	A	21, 34, 42
3	1	zijn	13	A	23, 33, 35
2	1	afwijken	8	A	34, 41
2	1	gewoon	3	A	16, 18
2	1	ik	4	A	7, 10
2	1	maar	2	A	22, 23
2	1	of	7	A	16, 22
2	1	okee	15	A	6, 20
2	1	onderzijde	12	A	23, 34
2	1	van	24	A	18, 41
2	1	zitten	18	A	4, 21

