Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	aan de rechterkant van die staaf zitten een cirkelt	12	A	5, 16
3	3	aan de rechterkant	21	A	5, 16, 25
2	3	een ei voorop	8	A	24, 31
2	3	ik hebben dus	8	A	1, 8
2	3	zitten een staaf	12	A	3, 14
5	2	aan de	27	A	5, 12, 16, 25, 31
5	2	zitten een	22	A	3, 5, 14, 16, 24
3	2	een soort	23	A	3, 10, 25
3	2	een staaf	22	A	3, 14, 24
3	2	ik hebben	8	A	1, 7, 8
3	2	met een	22	A	10, 25, 31
3	2	van die	12	A	5, 12, 16
2	2	de voorkant	10	A	3, 12
2	2	een een	18	A	14, 31
2	2	een ei	8	A	24, 31
2	2	een vierkant	32	A	0, 31
2	2	en daar	29	A	3, 31
2	2	rond neus	8	A	3, 10
2	2	staaf doorheen	29	A	3, 31
9	1	een	32	A	0, 3, 5, 10, 14, 16, 24, 25, 31
7	1	de	29	A	3, 5, 8, 12, 16, 25, 31
7	1	staaf	29	A	3, 5, 14, 16, 24, 25, 31
6	1	die	24	A	1, 2, 5, 12, 16, 24
6	1	ja	32	A	3, 14, 20, 22, 29, 34
5	1	en	29	A	3, 5, 14, 16, 31
5	1	hebben	24	A	1, 3, 7, 8, 24
5	1	ik	9	A	0, 1, 3, 7, 8
4	1	ei	22	A	10, 14, 24, 31
3	1	gewoon	14	A	1, 8, 14
3	1	met	22	A	10, 25, 31
3	1	nummer	13	A	23, 30, 35
3	1	rond	29	A	3, 10, 31
2	1	bak	5	A	8, 12
2	1	dan	14	A	3, 16
2	1	dat	12	A	3, 14
2	1	door	11	A	14, 24
2	1	hoofdvorm	8	A	24, 31
2	1	op	2	A	2, 3
2	1	zien	3	A	0, 2

