Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn die met die	9	A	18, 26
2	4	met een met een	6	A	1, 6
2	3	aan de rechterkant	5	A	0, 4
2	3	ja dat zijn	13	A	17, 29
2	2	die ja	6	A	8, 13
2	2	met die	9	A	18, 26
2	2	pin erin	18	A	1, 18
2	2	plat rond	5	A	0, 4
7	1	ja	22	A	8, 13, 15, 17, 21, 25, 29
6	1	die	27	A	0, 8, 13, 15, 18, 26
4	1	dat	15	A	15, 17, 18, 29
4	1	een	7	A	0, 1, 4, 6
4	1	en	26	A	1, 6, 18, 26
4	1	horizontaal	19	A	0, 4, 15, 18
3	1	erin	18	A	1, 6, 18
3	1	plat	19	A	0, 4, 18
3	1	zitten	6	A	1, 4, 6

