Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de linkerkant	23	A	4, 26
2	3	met het dienblad	9	A	25, 33
3	2	aan de	23	A	4, 25, 26
2	2	dat een	22	A	5, 26
2	2	de spijker	9	A	26, 34
2	2	die een	25	A	1, 25
2	2	ja en	9	A	4, 12
2	2	zijn die	14	A	25, 38
8	1	ja	28	A	4, 5, 9, 12, 16, 21, 23, 31
7	1	een	27	A	0, 1, 4, 5, 12, 25, 26
4	1	de	31	A	4, 25, 26, 34
4	1	dienblad	33	A	1, 2, 25, 33
4	1	spijker	23	A	12, 20, 26, 34
3	1	ah	30	A	9, 29, 38
3	1	dat	22	A	5, 15, 26
3	1	en	31	A	4, 12, 34
3	1	met	9	A	25, 26, 33
3	1	zijn	14	A	25, 33, 38
2	1	er	11	A	2, 12
2	1	nummer	15	A	24, 38
2	1	uitsteeksel	23	A	4, 26
2	1	zien	23	A	7, 29
2	1	zitten	11	A	2, 12

