Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	dit zijn de F	20	12	1	A	14, 20, 23, 25
5	1	3	dit zijn de	14	19	1	B	7, 14, 20, 23, 25
2	2	3	ik hebben hem	11	8	1	B	4, 11
2	2	3	ja dat zijn	26	3	1	B	24, 26
7	3	2	de F	14	19	1	B	7, 14, 16, 17, 20, 23, 25
5	3	2	dat zijn	22	21	2	B	6, 19, 22, 24, 26
3	3	2	en dan	9	8	2	A	2, 3, 9
3	1	2	ik hebben	4	12	1	A	0, 4, 11
2	2	2	ja ik	4	5	1	A	0, 4
13	10	1	ja	4	27	3	A	0, 2, 3, 4, 5, 8, 10, 12, 17, 18, 21, 24, 26
10	3	1	F	7	26	2	A	0, 1, 7, 14, 16, 17, 20, 23, 24, 25
9	4	1	de	7	25	1	A	1, 7, 9, 14, 16, 17, 20, 23, 25
4	1	1	dan	9	10	3	A	0, 2, 3, 9
3	3	1	die	7	8	2	A	0, 1, 7
3	1	1	en	9	8	2	A	2, 3, 9
3	1	1	hebben	4	12	1	A	0, 4, 11
3	3	1	het	9	16	1	A	0, 9, 15
3	3	1	je	16	17	2	A	0, 1, 16
3	3	1	met	15	14	1	B	7, 15, 20
3	3	1	twee	7	14	1	A	0, 7, 13
3	3	1	zeggen	7	17	1	A	0, 7, 16
2	2	1	aan	7	7	1	A	1, 7
2	2	1	staart	4	2	1	A	3, 4

