Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	op een kat lijken	9	A	0, 8
4	3	aan de zijkant	27	A	1, 6, 22, 27
2	3	de achterkant zo'n	4	A	0, 3
2	3	en aan de	21	A	2, 22
2	3	ja ik vinden	9	A	0, 8
2	3	twee van die	6	A	1, 6
7	2	aan de	28	A	0, 1, 2, 6, 11, 22, 27
4	2	die ruit	22	A	6, 8, 24, 27
3	2	dat zijn	25	A	8, 26, 32
3	2	die er	22	A	3, 13, 24
3	2	die kat	16	A	18, 27, 33
3	2	ja ik	25	A	0, 8, 24
3	2	ja ja	23	A	10, 22, 32
3	2	op een	25	A	0, 8, 24
2	2	die ding	19	A	6, 24
2	2	dit zijn	7	A	27, 33
2	2	een soort	12	A	2, 13
2	2	en dan	5	A	2, 6
2	2	en rechts	2	A	1, 2
2	2	ik weten	17	A	8, 24
2	2	ja en	10	A	13, 22
2	2	met die	4	A	24, 27
2	2	ruit en	9	A	27, 35
2	2	ruit met	24	A	1, 24
14	1	ja	40	A	0, 8, 10, 11, 13, 15, 18, 20, 22, 24, 27, 32, 37, 39
10	1	die	34	A	0, 1, 3, 6, 8, 13, 18, 24, 27, 33
9	1	de	36	A	0, 1, 2, 3, 6, 11, 22, 27, 35
7	1	aan	28	A	0, 1, 2, 6, 11, 22, 27
7	1	een	25	A	0, 1, 2, 3, 8, 13, 24
7	1	en	35	A	1, 2, 6, 13, 22, 27, 35
7	1	ruit	35	A	1, 3, 6, 8, 24, 27, 35
6	1	dat	32	A	1, 8, 24, 26, 27, 32
6	1	zijn	32	A	8, 26, 27, 32, 33, 39
5	1	zo'n	23	A	0, 1, 3, 11, 22
4	1	er	22	A	3, 6, 13, 24
4	1	met	35	A	1, 24, 27, 35
4	1	op	25	A	0, 3, 8, 24
3	1	ding	24	A	1, 6, 24
3	1	gewoon	23	A	2, 11, 24
3	1	hebben	4	A	0, 2, 3
3	1	het	19	A	2, 8, 20
3	1	ik	25	A	0, 8, 24
3	1	je	8	A	1, 3, 8
3	1	lijken	25	A	0, 8, 24
3	1	niet	22	A	3, 8, 24
3	1	recht	21	A	2, 13, 22
3	1	soort	14	A	0, 2, 13
3	1	vinden	25	A	0, 8, 24
2	1	kop	2	A	2, 3
2	1	maar	22	A	3, 24
2	1	staaf	12	A	2, 13
2	1	steken	6	A	1, 6
2	1	uit	19	A	6, 24
2	1	één	6	A	3, 8

