Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	dit zijn die met	28	18	1	B	23, 28, 34, 40
2	2	4	aan de bovenkant twee	16	2	1	A	15, 16
2	2	4	en aan de voorkant	25	12	1	A	14, 25
2	2	4	twee van die punt	24	10	1	A	15, 24
4	2	3	aan de bovenkant	15	32	1	B	4, 15, 16, 35
4	2	3	en aan de	14	23	2	B	3, 4, 14, 25
3	1	3	aan de voorkant	14	24	1	B	2, 14, 25
3	3	3	die twee punt	35	12	1	A	29, 35, 40
3	1	3	twee van die	15	21	1	B	4, 15, 24
2	2	3	oké dat zijn	41	30	1	A	12, 41
9	2	2	aan de	15	34	3	B	2, 3, 4, 14, 15, 16, 25, 29, 35
6	4	2	dat zijn	18	30	1	A	12, 18, 27, 33, 39, 41
5	1	2	dit zijn	23	28	1	A	13, 23, 28, 34, 40
4	4	2	en dan	15	28	1	B	2, 15, 24, 29
3	3	2	rond staaf	25	16	1	A	14, 25, 29
2	2	2	de onderkant	13	13	1	B	1, 13
2	2	2	door het	40	40	1	B	1, 40
2	2	2	en die	35	7	1	A	29, 35
2	2	2	het ja	13	13	1	B	1, 13
2	2	2	het kop	13	13	1	B	1, 13
2	2	2	punt bovenop	29	6	1	B	24, 29
2	2	2	vierkant plateau	34	22	1	A	13, 34
19	17	1	ja	5	38	1	B	1, 5, 6, 7, 8, 9, 10, 13, 16, 17, 20, 21, 26, 28, 30, 31, 32, 36, 38
13	2	1	de	23	35	4	B	1, 2, 3, 4, 13, 14, 15, 16, 23, 25, 28, 29, 35
11	5	1	dat	9	36	1	A	6, 9, 12, 15, 18, 27, 28, 29, 33, 39, 41
10	1	1	aan	14	35	4	B	1, 2, 3, 4, 14, 15, 16, 25, 29, 35
10	2	1	die	37	37	1	B	4, 15, 23, 24, 28, 29, 34, 35, 37, 40
9	1	1	en	25	34	3	B	2, 3, 4, 14, 15, 24, 25, 29, 35
7	4	1	met	13	38	1	B	3, 13, 23, 28, 34, 37, 40
6	2	1	dan	6	28	1	B	2, 6, 12, 15, 24, 29
6	3	1	van	13	24	3	B	1, 2, 4, 13, 15, 24
5	5	1	er	6	33	2	B	2, 3, 6, 23, 34
5	2	1	het	13	41	2	B	0, 1, 13, 34, 40
5	3	1	vierkant	13	34	2	B	1, 3, 13, 23, 34
4	1	1	rond	14	28	1	B	2, 14, 25, 29
4	1	1	staaf	14	27	1	B	3, 14, 25, 29
4	1	1	voorkant	29	28	1	B	2, 14, 25, 29
3	1	1	door	28	40	1	B	1, 28, 40
3	3	1	doorheen	23	29	1	A	6, 23, 34
3	1	1	oké	12	42	1	B	0, 12, 41
3	3	1	plaat	6	24	1	B	0, 6, 23
3	1	1	plateau	40	28	1	A	13, 34, 40
3	3	1	zo'n	13	14	1	B	1, 13, 14
2	2	1	linkerkant	19	17	1	B	3, 19

