Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	één onder en één	16	A	0, 15
2	3	ja dat zijn	12	A	14, 25
2	3	met die twee	8	A	15, 22
2	3	twee van die	12	A	1, 12
2	3	van die sterrenkijker	12	A	1, 12
3	2	aan de	5	A	0, 1, 4
3	2	met die	8	A	15, 19, 22
3	2	onder en	23	A	0, 15, 22
2	2	dit zijn	8	A	15, 22
2	2	rechts en	8	A	15, 22
7	1	ja	20	A	6, 8, 12, 14, 17, 21, 25
5	1	die	22	A	1, 12, 15, 19, 22
5	1	en	23	A	0, 1, 4, 15, 22
5	1	twee	23	A	0, 1, 12, 15, 22
4	1	met	22	A	1, 15, 19, 22
4	1	zijn	12	A	14, 15, 22, 25
3	1	bovenop	22	A	1, 15, 22
3	1	een	14	A	1, 4, 14
3	1	sterrenkijker	15	A	1, 12, 15
2	1	er	5	A	0, 4
2	1	poot	16	A	0, 15

