Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de achterkant	42	A	13, 54
2	3	aan de zijkant	10	A	15, 24
2	3	het vorig plaat	11	A	28, 38
5	2	aan de	42	A	13, 15, 22, 24, 54
3	2	hebben het	10	A	5, 11, 14
2	2	bedoelen ik	2	A	7, 8
2	2	een een	16	A	7, 22
2	2	en die	3	A	62, 64
2	2	het lepel	8	A	62, 69
2	2	met het	8	A	62, 69
15	1	ja	72	A	2, 27, 29, 30, 37, 41, 43, 46, 49, 52, 56, 60, 64, 67, 73
10	1	het	65	A	5, 11, 14, 19, 22, 26, 28, 38, 62, 69
5	1	aan	42	A	13, 15, 22, 24, 54
5	1	een	50	A	5, 7, 22, 53, 54
5	1	en	43	A	22, 24, 54, 62, 64
4	1	hebben	49	A	5, 11, 14, 53
4	1	ik	20	A	7, 8, 21, 26
4	1	onderkant	58	A	5, 7, 54, 62
3	1	bedoelen	32	A	7, 8, 38
3	1	citroen	16	A	54, 62, 69
3	1	dat	54	A	8, 26, 61
3	1	lepel	48	A	22, 62, 69
3	1	met	16	A	54, 62, 69
3	1	of	27	A	28, 38, 54
3	1	één	36	A	17, 24, 52
2	1	armp	11	A	14, 24
2	1	dan	13	A	26, 38
2	1	gaan	22	A	0, 21
2	1	moeten	22	A	0, 21
2	1	oké	44	A	4, 47
2	1	rond	9	A	11, 19
2	1	we	32	A	0, 31
2	1	weer	10	A	53, 62
2	1	zijn	36	A	26, 61
2	1	zitten	5	A	15, 19

