Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	vierkant die steeds groot worden	7	A	8, 14
3	4	die steeds groot worden	14	A	8, 14, 21
2	3	aan de linkerkant	7	A	8, 14
2	3	dat zijn nummer	8	A	6, 13
4	2	groot worden	17	A	8, 14, 21, 24
2	2	aan de	7	A	8, 14
2	2	en de	6	A	19, 24
2	2	het schoorsteen	17	A	8, 24
2	2	schoorsteen vierkantje	11	A	14, 24
2	2	vierkantje erop	18	A	7, 24
5	1	en	22	A	3, 8, 15, 19, 24
4	1	de	17	A	8, 14, 19, 24
4	1	die	15	A	7, 8, 14, 21
4	1	ja	16	A	2, 5, 13, 17
4	1	schoorsteen	22	A	3, 8, 14, 24
3	1	dat	8	A	6, 7, 13
3	1	het	17	A	8, 15, 24
3	1	nummer	18	A	6, 13, 23
3	1	vierkant	17	A	8, 14, 24
3	1	zijn	8	A	6, 7, 13
2	1	twee	19	A	6, 24

