Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	met de bol aan de bovenkant	27	3	1	A	25, 27
4	4	3	aan de voorkant	31	32	3	A	0, 15, 25, 31
9	5	2	aan de	27	32	7	A	0, 1, 4, 11, 15, 17, 25, 27, 31
3	3	2	en twee	21	9	1	A	17, 21, 25
2	2	2	dun armpjes	25	14	1	B	12, 25
2	2	2	een lang	9	10	1	A	0, 9
2	2	2	het kop	10	11	1	A	0, 10
2	2	2	naar beneden	20	21	1	A	0, 20
10	10	1	ja	7	28	2	B	2, 6, 7, 11, 12, 13, 18, 23, 28, 29
9	6	1	twee	12	32	2	A	4, 11, 12, 14, 17, 21, 25, 34, 35
6	4	1	een	9	17	2	A	0, 1, 9, 10, 15, 16
6	3	1	en	21	25	4	A	1, 4, 11, 17, 21, 25
4	2	1	bol	27	27	3	A	1, 16, 25, 27
4	2	1	lang	15	26	1	A	0, 9, 15, 25
3	1	1	armpjes	34	23	1	B	12, 25, 34
3	1	1	met	25	18	1	B	10, 25, 27
2	2	1	bovenop	20	5	1	A	16, 20

