Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ik hebben dat tafel met	10	B	12, 21
3	3	een soort van	4	B	0, 1, 3
2	3	aan de rechterkant	21	B	1, 21
2	3	aan de voorkant	2	B	3, 4
4	2	soort van	5	B	0, 1, 3, 4
3	2	dat tafel	21	B	1, 12, 21
2	2	door het	4	B	0, 3
2	2	ja ja	10	B	6, 15
2	2	ja één	10	B	6, 15
2	2	poot ervoor	7	B	15, 21
2	2	waar zitten	11	B	9, 19
5	1	de	22	B	0, 1, 3, 4, 21
5	1	een	22	B	0, 1, 2, 3, 21
5	1	en	21	B	1, 2, 3, 4, 21
5	1	ja	20	B	6, 9, 15, 18, 25
4	1	dat	22	B	0, 1, 12, 21
4	1	die	18	B	4, 13, 19, 21
4	1	het	13	B	0, 3, 4, 12
4	1	tafel	22	B	0, 1, 12, 21
4	1	van	5	B	0, 1, 3, 4
4	1	zitten	19	B	1, 4, 9, 19
3	1	hebben	19	B	3, 12, 21
2	1	bak	12	B	1, 12
2	1	gaan	4	B	0, 3
2	1	komme	2	B	1, 2
2	1	poot	7	B	15, 21
2	1	twee	2	B	3, 4
2	1	één	10	B	6, 15

