Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	deze hebben een aardappelneus	24	B	0, 23
2	3	twee verschillend ding	9	B	24, 32
4	2	zijn hoofd	31	B	2, 3, 24, 32
3	2	hebben een	24	B	0, 17, 23
3	2	twee verschillend	9	B	24, 29, 32
2	2	dat zijn	8	B	31, 38
2	2	een soort	16	B	2, 17
2	2	een staaf	18	B	2, 19
2	2	ja en	3	B	17, 19
2	2	nog een	7	B	19, 25
2	2	staaf uit	2	B	2, 3
2	2	zijn het	20	B	2, 21
8	1	zijn	37	B	2, 3, 9, 21, 24, 31, 32, 38
7	1	een	26	B	0, 2, 3, 17, 19, 23, 25
7	1	en	31	B	2, 3, 17, 19, 25, 29, 32
6	1	ja	39	B	2, 17, 19, 31, 36, 40
4	1	aardappelneus	37	B	0, 23, 32, 36
4	1	hebben	25	B	0, 17, 23, 24
4	1	staaf	18	B	2, 3, 12, 19
3	1	de	23	B	3, 12, 25
3	1	okee	20	B	0, 14, 19
2	1	neus	12	B	1, 12
2	1	op	24	B	9, 32

