Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	die beker op de kop en die	13	B	24, 36
3	3	op de kop	29	B	8, 24, 36
2	2	die die	13	B	24, 36
2	2	die schep	13	B	24, 36
2	2	vinden ik	34	B	0, 33
2	2	weer die	13	B	24, 36
2	2	zeggen maar	7	B	2, 8
9	1	ja	34	B	8, 10, 14, 15, 17, 20, 31, 33, 41
5	1	op	35	B	2, 8, 15, 24, 36
4	1	die	13	B	24, 31, 32, 36
3	1	balk	23	B	2, 3, 24
3	1	een	14	B	2, 3, 15
3	1	en	31	B	6, 24, 36
3	1	ik	34	B	0, 14, 33
3	1	schep	22	B	15, 24, 36
2	1	E	13	B	23, 35
2	1	dat	10	B	15, 24
2	1	het	15	B	0, 14

