Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	aan de rechterkant zitten	29	27	1	B	3, 29
9	9	3	aan de linkerkant	9	34	1	A	2, 9, 11, 13, 20, 24, 26, 30, 35
5	5	3	aan de bovenkant	29	21	4	B	9, 12, 13, 24, 29
5	3	3	aan de rechterkant	29	36	3	B	3, 10, 24, 29, 38
3	3	3	een soort van	3	13	1	A	1, 3, 13
15	1	2	aan de	3	38	2	A	1, 2, 3, 9, 10, 11, 12, 13, 20, 24, 26, 29, 30, 35, 38
9	9	2	dat zijn	8	34	1	B	7, 8, 12, 17, 23, 26, 28, 34, 40
2	2	2	die kubus	38	21	1	A	18, 38
2	2	2	dit zijn	24	7	1	A	18, 24
2	2	2	ja ja	37	5	1	B	33, 37
2	2	2	ook een	11	11	1	A	1, 11
18	16	1	ja	3	39	1	A	1, 3, 4, 5, 6, 15, 16, 19, 20, 21, 22, 27, 31, 32, 33, 37, 38, 39
15	1	1	aan	12	38	2	A	1, 2, 3, 9, 10, 11, 12, 13, 20, 24, 26, 29, 30, 35, 38
15	1	1	de	24	38	2	A	1, 2, 3, 9, 10, 11, 12, 13, 20, 24, 26, 29, 30, 35, 38
14	14	1	en	3	36	2	A	1, 2, 3, 9, 10, 11, 13, 19, 20, 24, 26, 30, 35, 36
14	3	1	zijn	7	40	1	A	1, 7, 8, 12, 17, 18, 23, 24, 25, 26, 28, 34, 37, 40
13	5	1	dat	3	39	1	A	2, 3, 7, 8, 9, 12, 17, 18, 23, 26, 28, 34, 40
9	6	1	een	3	40	1	A	1, 3, 10, 11, 12, 13, 24, 26, 40
7	6	1	ook	11	26	2	A	1, 2, 11, 12, 18, 19, 26
7	5	1	zitten	3	29	1	A	2, 3, 12, 18, 19, 29, 30
6	5	1	die	18	29	1	B	10, 18, 24, 25, 37, 38
5	3	1	van	3	24	1	A	1, 3, 13, 18, 24
4	4	1	het	3	29	1	A	1, 3, 13, 29
4	2	1	kubus	18	29	1	B	10, 18, 24, 38
3	3	1	dan	12	20	1	A	1, 12, 20
3	3	1	groot	24	24	2	A	1, 18, 24
3	3	1	klein	18	15	1	B	10, 18, 24
3	3	1	knuppelt	21	19	2	B	3, 20, 21
3	3	1	okee	7	24	1	A	0, 7, 23
3	3	1	twee	19	22	1	B	3, 19, 24
2	2	1	dezelfde	20	2	1	A	19, 20
2	2	1	naar	24	7	1	A	18, 24
2	2	1	weer	24	24	1	A	1, 24

