Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	kant en het vierkantje voorop	14	A	26, 39
2	4	de twee legoblok aan	14	A	26, 39
2	4	deze zijn weer met	14	A	26, 39
2	3	twee legoblok zeggen	21	A	14, 34
3	2	en het	19	A	21, 26, 39
3	2	met de	19	A	21, 36, 39
2	2	aan de	2	A	13, 14
2	2	antennetje bovenop	5	A	9, 13
2	2	bovenop en	14	A	13, 26
2	2	en dan	7	A	7, 13
2	2	het antenne	6	A	21, 26
7	1	ja	33	A	4, 5, 8, 11, 19, 31, 36
6	1	en	33	A	7, 9, 13, 21, 26, 39
6	1	twee	33	A	7, 12, 14, 26, 34, 39
3	1	antennetje	31	A	9, 13, 39
3	1	deze	27	A	13, 26, 39
3	1	die	33	A	7, 13, 39
3	1	nummer	25	A	12, 24, 36
3	1	vierkantje	27	A	13, 26, 39
3	1	weer	27	A	13, 26, 39
3	1	één	28	A	9, 26, 36

