Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	door het kop heen	14	6	1	A	9, 14
3	1	3	het kop heen	19	11	1	A	9, 14, 19
3	3	3	twee klein dinge	26	9	1	A	22, 26, 30
2	2	3	in het midden	9	9	1	B	1, 9
5	2	2	klein dinge	22	20	2	B	11, 16, 22, 26, 30
3	3	2	aan de	4	15	1	A	2, 4, 16
3	1	2	door het	19	11	1	A	9, 14, 19
3	1	2	het midden	19	19	1	B	1, 9, 19
2	2	2	een beetje	9	10	1	B	0, 9
2	2	2	en twee	16	8	1	A	9, 16
9	9	1	ja	10	25	1	A	7, 10, 11, 12, 17, 20, 23, 27, 31
8	3	1	twee	11	29	3	A	2, 8, 9, 11, 16, 22, 26, 30
6	1	1	dinge	11	22	1	A	9, 11, 16, 22, 26, 30
6	6	1	een	9	22	2	B	0, 1, 9, 15, 19, 21
6	2	1	het	9	20	3	B	0, 1, 4, 9, 14, 19
5	2	1	de	9	18	1	A	2, 4, 9, 16, 19
5	3	1	en	4	15	1	A	2, 4, 6, 9, 16
4	4	1	tafel	25	21	2	A	9, 19, 25, 29
4	4	1	van	19	19	3	B	1, 4, 14, 19
3	1	1	door	14	11	1	A	9, 14, 19
2	2	1	achterkant	4	3	1	A	2, 4
2	2	1	zo'n	22	19	1	B	4, 22

