Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ja dat zijn bij mij	12	B	15, 26
2	3	aan de linkerkant	13	B	1, 13
2	3	die taps toelopen	11	B	1, 11
3	2	ik hebben	28	B	0, 17, 27
3	2	taps toelopen	28	B	1, 11, 28
2	2	blok die	18	B	11, 28
2	2	en dan	20	B	0, 19
2	2	uitsteeksel met	19	B	1, 19
2	2	van bovenaf	18	B	0, 17
2	2	zitten dan	18	B	11, 28
8	1	ja	34	B	4, 15, 24, 26, 28, 32, 35, 37
5	1	de	28	B	0, 1, 13, 17, 27
4	1	dan	29	B	0, 11, 19, 28
4	1	en	20	B	0, 1, 11, 19
4	1	hebben	28	B	0, 1, 17, 27
4	1	met	28	B	1, 19, 27, 28
3	1	aan	13	B	1, 11, 13
3	1	blok	18	B	11, 19, 28
3	1	die	28	B	1, 11, 28
3	1	een	19	B	1, 18, 19
3	1	twee	28	B	1, 19, 28
3	1	yes	26	B	6, 19, 31
2	1	plat	27	B	1, 27
2	1	uitsteeksel	19	B	1, 19
2	1	van	18	B	0, 17
2	1	vierkant	10	B	18, 27
2	1	voor	10	B	18, 27
2	1	vorm	19	B	1, 19

