Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dik staaf aan de achterkant onderkant	31	A	6, 36
2	5	dat tafel aan de achterkant	2	A	37, 38
7	3	aan de achterkant	36	A	3, 6, 19, 25, 36, 37, 38
3	3	aan de onderkant	28	A	0, 19, 27
2	3	aan de zijkant	18	A	19, 36
2	3	een dinge eraan	34	A	4, 37
2	3	en aan de	9	A	19, 27
2	3	er zitten een	20	A	0, 19
2	3	gaan en aan	27	A	1, 27
2	3	of zo'n plank	5	A	21, 25
4	2	dat tafel	20	A	19, 25, 37, 38
3	2	dik staaf	31	A	6, 8, 36
3	2	er zitten	20	A	0, 3, 19
3	2	zitten een	26	A	0, 19, 25
2	2	een dik	14	A	6, 19
2	2	met twee	18	A	19, 36
2	2	met zo'n	13	A	25, 37
2	2	nog een	35	A	3, 37
2	2	twee bollet	8	A	1, 8
2	2	zeggen maar	13	A	25, 37
2	2	zitten twee	20	A	8, 27
2	2	zo'n dik	10	A	27, 36
11	1	aan	39	A	0, 1, 3, 6, 8, 19, 25, 27, 36, 37, 38
9	1	de	39	A	0, 3, 6, 19, 25, 27, 36, 37, 38
9	1	ja	36	A	11, 12, 16, 17, 29, 30, 34, 40, 46
7	1	achterkant	36	A	3, 6, 19, 25, 36, 37, 38
7	1	een	38	A	0, 3, 4, 6, 19, 25, 37
7	1	en	44	A	1, 3, 8, 19, 27, 37, 44
7	1	met	34	A	4, 19, 25, 27, 33, 36, 37
7	1	tafel	36	A	3, 4, 19, 25, 33, 37, 38
6	1	dik	36	A	1, 6, 8, 19, 27, 36
6	1	twee	44	A	1, 8, 19, 27, 36, 44
4	1	die	44	A	1, 8, 27, 44
4	1	er	20	A	0, 3, 6, 19
4	1	staaf	37	A	0, 6, 8, 36
4	1	van	27	A	1, 3, 8, 27
3	1	eraan	34	A	4, 27, 37
3	1	of	22	A	4, 21, 25
3	1	plank	22	A	4, 21, 25
2	1	balk	26	A	19, 44
2	1	doorheen	20	A	0, 19
2	1	naar	27	A	1, 27
2	1	rond	9	A	19, 27

