Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ja ik vinden het	5	A	16, 20
3	3	aan de zijkant	19	A	2, 6, 20
2	3	een soort van	5	A	16, 20
2	3	ja ja ja	9	A	16, 24
4	2	dat zijn	14	A	19, 20, 24, 32
3	2	aan de	19	A	2, 6, 20
3	2	dit zijn	14	A	20, 25, 33
3	2	een soort	15	A	6, 16, 20
3	2	soort van	16	A	5, 16, 20
2	2	even kijken	23	A	2, 24
9	1	zijn	29	A	5, 6, 16, 19, 20, 24, 25, 32, 33
7	1	dat	30	A	3, 16, 19, 20, 24, 25, 32
5	1	ja	20	A	5, 14, 16, 20, 24
4	1	die	20	A	6, 20, 24, 25
4	1	met	19	A	16, 20, 25, 34
4	1	soort	16	A	5, 6, 16, 20
3	1	het	16	A	5, 16, 20
3	1	oké	22	A	10, 24, 31
3	1	twee	19	A	2, 6, 20
3	1	van	16	A	5, 16, 20
2	1	Erboven	14	A	3, 16
2	1	en	15	A	6, 20
2	1	gebouw	6	A	20, 25
2	1	in	9	A	16, 24
2	1	mijn	8	A	26, 33

