Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	met dat ei en met de staaf erdoorheen	7	A	12, 18
2	3	een soort van	2	A	2, 3
2	3	ik hebben die	7	A	12, 18
3	2	een soort	3	A	2, 3, 4
3	2	ik hebben	17	A	2, 12, 18
3	2	staaf erdoorheen	15	A	4, 12, 18
2	2	aan de	2	A	2, 3
2	2	nummer vijf	7	A	11, 17
4	1	een	17	A	2, 3, 4, 18
4	1	en	16	A	3, 4, 12, 18
4	1	hebben	19	A	0, 2, 12, 18
4	1	ik	19	A	0, 2, 12, 18
3	1	aan	3	A	2, 3, 4
3	1	het	5	A	0, 2, 4
3	1	ja	8	A	4, 6, 11
3	1	met	15	A	4, 12, 18
3	1	nummer	11	A	11, 17, 21
2	1	zijn	10	A	2, 11

