Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ja dat zijn	10	B	34, 43
3	2	aan de	14	B	23, 25, 36
2	2	een een	4	B	22, 25
2	2	en een	3	B	23, 25
2	2	ondefinieerbaar object	9	B	37, 45
2	2	pyramidevorm bovenop	24	B	22, 45
2	2	rond schijf	13	B	24, 36
2	2	soort verrekijker	15	B	9, 23
9	1	ja	41	B	3, 5, 11, 14, 19, 28, 30, 34, 43
4	1	aan	15	B	23, 25, 36, 37
4	1	de	14	B	23, 25, 35, 36
4	1	een	4	B	22, 23, 24, 25
3	1	en	23	B	23, 25, 45
3	1	object	21	B	25, 37, 45
3	1	zijn	19	B	25, 34, 43
2	1	hebben	6	B	17, 22
2	1	ik	5	B	17, 21
2	1	voor	14	B	21, 34

